P39   Test report Date\Time 14.05.2026 16:18:08
Integrated device s/n: K26H7151 firmware version: Kernel-220 Mar 20 2024 10:25:11
*Pressure sensor: absent
Measurement rate, Hz ___________________ 1000

        Heading          Pitch           Roll         Rate_X         Rate_Y         Rate_Z          Acc_X          Acc_Y          Acc_Z         Magn_X         Magn_Y         Magn_Z       Reserved    Temperature           Vinp      USW (L/H)       
         353.54          -2.15         -10.46        10.5000        -0.5000        -2.2000       0.186000      -0.004000       0.976000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -2.14         -10.46        10.4000        -0.4000        -2.1000       0.186000      -0.004000       0.976000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -2.13         -10.46        10.4000        -0.4000        -2.0000       0.188000      -0.002000       0.974000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -2.12         -10.46        10.4000        -0.5000        -2.0000       0.188000       0.000000       0.974000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -2.11         -10.46        10.3000        -0.6000        -2.0000       0.188000       0.002000       0.976000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -2.10         -10.46        10.2000        -0.6000        -2.0000       0.186000       0.002000       0.976000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -2.09         -10.46        10.1000        -0.5000        -2.0000       0.186000       0.000000       0.978000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -2.08         -10.46        10.0000        -0.5000        -2.0000       0.184000      -0.002000       0.980000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -2.07         -10.46         9.9000        -0.5000        -1.9000       0.184000      -0.004000       0.980000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -2.06         -10.46         9.8000        -0.4000        -1.9000       0.182000      -0.004000       0.980000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -2.05         -10.46         9.8000        -0.4000        -1.9000       0.182000      -0.002000       0.980000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -2.04         -10.46         9.7000        -0.4000        -1.9000       0.184000      -0.002000       0.978000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -2.03         -10.46         9.6000        -0.3000        -1.8000       0.184000       0.000000       0.978000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -2.02         -10.46         9.6000        -0.3000        -1.8000       0.184000       0.000000       0.978000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -2.01         -10.46         9.6000        -0.2000        -1.8000       0.184000       0.002000       0.980000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -2.00         -10.46         9.5000        -0.2000        -1.8000       0.184000       0.004000       0.982000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -1.99         -10.46         9.2000        -0.3000        -1.8000       0.184000       0.004000       0.980000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -1.98         -10.46         8.9000        -0.3000        -1.7000       0.186000       0.006000       0.978000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -1.97         -10.46         8.8000        -0.3000        -1.8000       0.186000       0.006000       0.978000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -1.97         -10.46         8.8000        -0.3000        -1.7000       0.186000       0.006000       0.978000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.96         -10.46         8.9000        -0.2000        -1.6000       0.186000       0.008000       0.978000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.95         -10.46         8.8000        -0.2000        -1.6000       0.186000       0.008000       0.980000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.94         -10.46         8.5000        -0.2000        -1.7000       0.184000       0.008000       0.978000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.93         -10.46         8.4000        -0.3000        -1.7000       0.184000       0.010000       0.978000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.92         -10.46         8.4000        -0.3000        -1.6000       0.182000       0.012000       0.980000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.91         -10.46         8.4000        -0.3000        -1.5000       0.182000       0.010000       0.980000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.91         -10.47         8.2000        -0.2000        -1.6000       0.182000       0.006000       0.982000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.90         -10.47         8.0000        -0.2000        -1.6000       0.182000       0.002000       0.982000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
         353.54          -1.89         -10.47         7.9000        -0.2000        -1.5000       0.184000      -0.002000       0.980000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
         353.54          -1.88         -10.47         8.0000        -0.3000        -1.4000       0.184000       0.000000       0.978000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
         353.54          -1.87         -10.47         8.0000        -0.3000        -1.5000       0.186000       0.002000       0.976000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
         353.54          -1.86         -10.47         7.9000        -0.2000        -1.6000       0.186000       0.006000       0.976000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
         353.54          -1.86         -10.47         7.7000        -0.3000        -1.6000       0.184000       0.008000       0.978000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
         353.54          -1.85         -10.47         7.4000        -0.3000        -1.5000       0.184000       0.012000       0.980000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
         353.54          -1.84         -10.47         7.2000        -0.2000        -1.4000       0.184000       0.014000       0.982000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
         353.54          -1.83         -10.47         7.0000        -0.2000        -1.4000       0.186000       0.018000       0.982000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.83         -10.47         6.9000        -0.2000        -1.5000       0.186000       0.020000       0.982000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.82         -10.47         6.8000        -0.2000        -1.5000       0.186000       0.020000       0.982000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.81         -10.47         6.6000        -0.3000        -1.4000       0.184000       0.020000       0.982000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.81         -10.47         6.5000        -0.4000        -1.3000       0.184000       0.018000       0.982000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.80         -10.47         6.6000        -0.3000        -1.3000       0.184000       0.014000       0.982000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.79         -10.47         6.7000        -0.2000        -1.3000       0.184000       0.014000       0.982000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.79         -10.47         6.7000        -0.2000        -1.2000       0.184000       0.012000       0.980000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.78         -10.47         6.5000        -0.3000        -1.1000       0.184000       0.012000       0.980000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
         353.54          -1.77         -10.47         6.3000        -0.3000        -1.1000       0.184000       0.008000       0.982000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
         353.54          -1.77         -10.47         6.2000        -0.3000        -1.1000       0.184000       0.006000       0.984000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
         353.54          -1.76         -10.47         6.2000        -0.3000        -1.0000       0.184000       0.006000       0.984000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
         353.54          -1.75         -10.47         6.0000        -0.4000        -1.0000       0.186000       0.006000       0.980000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
         353.54          -1.75         -10.47         5.8000        -0.4000        -1.1000       0.186000       0.006000       0.980000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
         353.54          -1.74         -10.47         5.6000        -0.3000        -1.1000       0.188000       0.008000       0.978000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
         353.54          -1.74         -10.47         5.6000        -0.2000        -1.0000       0.188000       0.012000       0.976000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
         353.54          -1.73         -10.47         5.6000        -0.1000        -1.0000       0.188000       0.014000       0.974000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.73         -10.47         5.4000        -0.2000        -1.0000       0.188000       0.018000       0.976000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.72         -10.47         5.2000        -0.3000        -1.0000       0.186000       0.020000       0.978000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.72         -10.47         5.0000        -0.2000        -1.0000       0.184000       0.022000       0.978000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.71         -10.47         5.0000        -0.2000        -1.0000       0.186000       0.022000       0.978000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.71         -10.48         4.9000        -0.2000        -1.0000       0.186000       0.018000       0.978000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.70         -10.48         4.8000        -0.3000        -0.9000       0.186000       0.016000       0.978000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.70         -10.48         4.7000        -0.2000        -0.8000       0.186000       0.014000       0.978000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.69         -10.48         4.7000         0.0000        -0.8000       0.186000       0.014000       0.978000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.69         -10.48         4.7000         0.0000        -0.8000       0.184000       0.012000       0.976000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.68         -10.48         4.6000        -0.1000        -0.8000       0.184000       0.010000       0.976000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.68         -10.48         4.5000        -0.1000        -0.8000       0.182000       0.008000       0.978000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.67         -10.48         4.4000        -0.1000        -0.7000       0.184000       0.004000       0.978000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.67         -10.48         4.3000        -0.2000        -0.7000       0.184000       0.002000       0.978000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.66         -10.48         4.1000        -0.2000        -0.6000       0.186000       0.002000       0.976000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.66         -10.48         3.8000        -0.2000        -0.7000       0.188000       0.006000       0.974000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -1.66         -10.48         3.7000        -0.1000        -0.8000       0.188000       0.010000       0.972000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -1.65         -10.48         3.8000         0.0000        -0.9000       0.188000       0.014000       0.972000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -1.65         -10.48         3.7000         0.1000        -0.8000       0.188000       0.014000       0.972000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -1.65         -10.48         3.5000         0.0000        -0.7000       0.186000       0.016000       0.974000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -1.64         -10.48         3.3000         0.0000        -0.6000       0.186000       0.016000       0.976000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -1.64         -10.48         3.3000         0.0000        -0.6000       0.184000       0.016000       0.978000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -1.64         -10.48         3.2000        -0.1000        -0.6000       0.184000       0.014000       0.980000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -1.63         -10.48         3.1000        -0.2000        -0.7000       0.182000       0.014000       0.982000            0.0            0.0            0.0              0           32.8           0.00     00000000 00000000
         353.54          -1.63         -10.48         3.0000        -0.2000        -0.6000       0.180000       0.012000       0.982000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -1.63         -10.48         2.9000        -0.1000        -0.4000       0.180000       0.012000       0.980000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -1.62         -10.48         2.8000         0.0000        -0.4000       0.182000       0.010000       0.980000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -1.62         -10.48         2.7000         0.1000        -0.5000       0.184000       0.012000       0.980000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -1.62         -10.48         2.6000         0.0000        -0.7000       0.184000       0.012000       0.982000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -1.62         -10.48         2.4000        -0.1000        -0.6000       0.184000       0.012000       0.984000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -1.61         -10.48         2.3000        -0.1000        -0.5000       0.182000       0.010000       0.984000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -1.61         -10.48         2.2000         0.1000        -0.5000       0.184000       0.010000       0.984000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.61         -10.48         2.1000         0.0000        -0.5000       0.184000       0.008000       0.982000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.61         -10.48         2.1000        -0.1000        -0.5000       0.186000       0.010000       0.980000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.60         -10.48         2.0000        -0.2000        -0.3000       0.186000       0.014000       0.978000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.60         -10.48         1.9000        -0.1000        -0.3000       0.186000       0.016000       0.978000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.60         -10.48         1.7000        -0.1000        -0.3000       0.184000       0.018000       0.980000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.60         -10.49         1.6000        -0.1000        -0.4000       0.184000       0.018000       0.980000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.60         -10.49         1.6000        -0.1000        -0.3000       0.184000       0.016000       0.980000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.60         -10.49         1.6000         0.0000        -0.2000       0.184000       0.016000       0.980000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.59         -10.49         1.5000         0.0000        -0.2000       0.182000       0.014000       0.980000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.59         -10.49         1.3000        -0.1000        -0.2000       0.182000       0.014000       0.980000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.59         -10.49         1.2000        -0.1000        -0.1000       0.182000       0.012000       0.978000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.59         -10.49         1.1000         0.1000         0.0000       0.184000       0.008000       0.976000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.59         -10.49         1.0000         0.2000         0.0000       0.186000       0.008000       0.976000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.59         -10.49         0.9000         0.1000         0.0000       0.186000       0.008000       0.976000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.59         -10.49         0.8000         0.0000         0.0000       0.184000       0.008000       0.976000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.59         -10.49         0.6000        -0.1000        -0.1000       0.182000       0.006000       0.976000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.59         -10.49         0.6000         0.0000        -0.1000       0.182000       0.006000       0.976000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.59         -10.49         0.6000         0.2000        -0.1000       0.186000       0.008000       0.976000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.58         -10.49         0.5000         0.2000        -0.1000       0.188000       0.010000       0.976000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.58         -10.49         0.3000         0.1000        -0.1000       0.188000       0.010000       0.978000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.58         -10.49         0.1000         0.0000         0.0000       0.186000       0.010000       0.978000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.58         -10.49         0.0000        -0.1000         0.2000       0.186000       0.010000       0.978000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.58         -10.49         0.1000        -0.1000         0.2000       0.184000       0.010000       0.978000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.58         -10.49         0.2000         0.0000         0.1000       0.184000       0.008000       0.978000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.58         -10.49         0.1000         0.1000         0.0000       0.184000       0.006000       0.980000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -1.58         -10.49        -0.2000         0.2000         0.0000       0.182000       0.008000       0.980000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -1.58         -10.49        -0.3000         0.2000         0.2000       0.180000       0.006000       0.982000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -1.58         -10.49        -0.3000         0.2000         0.4000       0.180000       0.004000       0.984000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -1.59         -10.49        -0.3000         0.1000         0.4000       0.180000       0.002000       0.984000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -1.59         -10.49        -0.5000         0.1000         0.3000       0.182000      -0.002000       0.984000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -1.59         -10.49        -0.8000         0.0000         0.2000       0.182000      -0.002000       0.984000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -1.59         -10.49        -0.8000         0.0000         0.1000       0.184000       0.000000       0.984000            0.0            0.0            0.0              0           32.9           0.00     00000000 00000000
         353.54          -1.59         -10.49        -0.7000         0.1000         0.2000       0.184000       0.002000       0.982000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
         353.54          -1.59         -10.49        -0.6000         0.1000         0.3000       0.182000       0.004000       0.982000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
         353.54          -1.59         -10.49        -0.8000         0.1000         0.3000       0.180000       0.002000       0.984000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
         353.54          -1.59         -10.49        -1.0000         0.2000         0.3000       0.182000       0.002000       0.984000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
         353.54          -1.59         -10.49        -1.2000         0.2000         0.3000       0.184000       0.002000       0.982000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
         353.54          -1.59         -10.49        -1.3000         0.1000         0.3000       0.184000       0.006000       0.982000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
         353.54          -1.59         -10.49        -1.3000         0.0000         0.3000       0.184000       0.006000       0.982000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
         353.54          -1.60         -10.49        -1.4000         0.0000         0.3000       0.182000       0.004000       0.982000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
         353.54          -1.60         -10.49        -1.4000         0.2000         0.4000       0.182000       0.002000       0.984000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.60         -10.49        -1.4000         0.2000         0.4000       0.182000       0.000000       0.984000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.60         -10.49        -1.5000         0.1000         0.4000       0.184000       0.000000       0.984000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.60         -10.49        -1.6000         0.1000         0.4000       0.184000       0.000000       0.984000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.60         -10.49        -1.7000         0.1000         0.4000       0.184000       0.000000       0.982000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.60         -10.49        -1.7000         0.1000         0.5000       0.182000       0.000000       0.984000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.61         -10.49        -1.8000         0.1000         0.5000       0.180000      -0.002000       0.984000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.61         -10.49        -1.9000         0.1000         0.4000       0.180000      -0.004000       0.984000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.61         -10.49        -2.0000         0.1000         0.4000       0.182000      -0.006000       0.982000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
         353.54          -1.61         -10.49        -2.1000         0.2000         0.3000       0.184000      -0.002000       0.980000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
         353.54          -1.61         -10.49        -2.1000         0.2000         0.2000       0.184000      -0.002000       0.978000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
         353.54          -1.62         -10.49        -2.1000         0.1000         0.3000       0.184000       0.000000       0.978000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
         353.54          -1.62         -10.49        -2.2000         0.1000         0.3000       0.184000       0.000000       0.978000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
         353.54          -1.62         -10.49        -2.2000         0.0000         0.4000       0.186000      -0.002000       0.978000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
         353.54          -1.62         -10.49        -2.3000        -0.1000         0.4000       0.186000      -0.002000       0.978000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
         353.54          -1.63         -10.49        -2.5000        -0.1000         0.4000       0.184000      -0.002000       0.978000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
         353.54          -1.63         -10.49        -2.6000         0.0000         0.5000       0.184000      -0.002000       0.980000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
         353.54          -1.63         -10.49        -2.5000         0.1000         0.5000       0.184000      -0.002000       0.980000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
         353.54          -1.63         -10.49        -2.4000         0.2000         0.5000       0.184000      -0.004000       0.980000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
         353.54          -1.64         -10.49        -2.5000         0.1000         0.7000       0.184000      -0.006000       0.980000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
         353.54          -1.64         -10.49        -2.7000         0.1000         0.7000       0.184000      -0.008000       0.978000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
         353.54          -1.64         -10.49        -2.8000         0.2000         0.6000       0.184000      -0.008000       0.980000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
         353.54          -1.64         -10.49        -2.8000         0.2000         0.3000       0.184000      -0.008000       0.980000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
         353.54          -1.65         -10.49        -2.8000         0.2000         0.4000       0.182000      -0.008000       0.982000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.65         -10.49        -2.8000         0.1000         0.7000       0.182000      -0.010000       0.982000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.65         -10.49        -2.8000         0.0000         0.8000       0.182000      -0.012000       0.982000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.66         -10.49        -2.9000         0.1000         0.7000       0.184000      -0.012000       0.982000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.66         -10.49        -2.9000         0.1000         0.6000       0.184000      -0.012000       0.980000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.54          -1.66         -10.49        -3.0000         0.1000         0.7000       0.184000      -0.008000       0.982000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.53          -1.67         -10.49        -3.1000         0.1000         0.8000       0.184000      -0.008000       0.982000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.53          -1.67         -10.49        -3.2000         0.1000         0.7000       0.184000      -0.010000       0.982000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.53          -1.67         -10.49        -3.2000         0.1000         0.6000       0.186000      -0.012000       0.982000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.53          -1.68         -10.49        -3.3000         0.2000         0.6000       0.186000      -0.016000       0.982000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.53          -1.68         -10.49        -3.3000         0.2000         0.6000       0.186000      -0.018000       0.982000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.53          -1.68         -10.49        -3.3000         0.2000         0.7000       0.184000      -0.016000       0.982000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.53          -1.69         -10.49        -3.3000         0.2000         0.7000       0.182000      -0.014000       0.984000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.53          -1.69         -10.49        -3.4000         0.2000         0.6000       0.182000      -0.014000       0.982000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.53          -1.69         -10.49        -3.4000         0.2000         0.6000       0.182000      -0.016000       0.982000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.53          -1.70         -10.49        -3.3000         0.2000         0.7000       0.184000      -0.020000       0.982000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.53          -1.70         -10.49        -3.2000         0.2000         0.7000       0.186000      -0.022000       0.982000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.53          -1.70         -10.49        -3.3000         0.1000         0.7000       0.186000      -0.020000       0.982000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.53          -1.71         -10.49        -3.3000         0.1000         0.7000       0.184000      -0.020000       0.984000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.53          -1.71         -10.49        -3.5000         0.1000         0.7000       0.182000      -0.020000       0.984000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.53          -1.71         -10.49        -3.7000         0.1000         0.7000       0.182000      -0.020000       0.984000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.53          -1.72         -10.49        -3.7000         0.1000         0.7000       0.184000      -0.022000       0.984000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.53          -1.72         -10.49        -3.7000         0.1000         0.8000       0.184000      -0.022000       0.982000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.53          -1.72         -10.49        -3.7000         0.1000         0.8000       0.184000      -0.022000       0.982000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.53          -1.73         -10.49        -3.7000         0.2000         0.8000       0.184000      -0.020000       0.982000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.53          -1.73         -10.49        -3.6000         0.2000         0.7000       0.182000      -0.020000       0.982000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.53          -1.73         -10.49        -3.6000         0.3000         0.6000       0.182000      -0.022000       0.984000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.53          -1.74         -10.49        -3.7000         0.3000         0.6000       0.184000      -0.024000       0.982000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.53          -1.74         -10.49        -3.8000         0.2000         0.7000       0.186000      -0.024000       0.982000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.53          -1.75         -10.49        -3.8000         0.1000         0.8000       0.186000      -0.022000       0.982000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.53          -1.75         -10.49        -3.8000         0.2000         0.8000       0.184000      -0.020000       0.982000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.53          -1.75         -10.49        -3.8000         0.3000         0.7000       0.182000      -0.020000       0.982000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
         353.53          -1.76         -10.49        -3.8000         0.3000         0.7000       0.182000      -0.022000       0.984000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
