time_s,time_ms,gyro_x_deg_s,gyro_y_deg_s,gyro_z_deg_s,accel_x_g,accel_y_g,accel_z_g,X_GYRO_LWR_raw,Y_GYRO_LWR_raw,Z_GYRO_LWR_raw,X_ACCL_LWR_raw,Y_ACCL_LWR_raw,Z_ACCL_LWR_raw
18.702503,18702.502560,-0.177361,-0.046400,0.484990,0.111591,-1.010851,-0.380462,-116235,-30409,317843,5850569,-52997687,-19947141
18.702944,18702.943740,-0.369659,-0.049818,0.681097,0.115725,-1.027320,-0.380198,-242260,-32649,446364,6067330,-53861134,-19933324
18.703434,18703.433940,-0.565549,-0.047203,0.438878,0.104172,-1.046863,-0.385072,-370638,-30935,287623,5461599,-54885767,-20188843
18.703924,18703.924140,-0.518680,0.055235,0.292438,0.092900,-1.062895,-0.373484,-339922,36199,191652,4870614,-55726317,-19581304
18.704365,18704.365320,-0.324173,-0.094392,0.291151,0.086012,-1.072992,-0.363316,-212450,-61861,190809,4509498,-56255681,-19048237
18.704856,18704.855520,-0.085208,0.061588,-0.051398,0.074152,-1.075434,-0.357460,-55842,40362,-33684,3887686,-56383689,-18741195
18.705346,18705.345720,-0.134073,-0.037497,-0.148474,0.064557,-1.058927,-0.349731,-87866,-24574,-97304,3384662,-55518252,-18335960
18.705836,18705.835920,-0.083994,-0.139569,-0.002684,0.060023,-1.037579,-0.332879,-55046,-91468,-1759,3146922,-54399002,-17452423
18.706277,18706.277100,0.109085,0.061520,-0.003990,0.059674,-1.003978,-0.317363,71490,40318,-2615,3128628,-52637374,-16638937
18.706767,18706.767300,0.060622,-0.038371,-0.052364,0.051565,-0.971035,-0.304994,39729,-25147,-34317,2703466,-50910189,-15990471
18.707258,18707.257500,0.014764,-0.291847,0.142786,0.055465,-0.943090,-0.294159,9676,-191265,93576,2907975,-49445078,-15422403
18.707699,18707.698680,-0.132475,-0.040450,0.046338,0.053554,-0.917855,-0.286251,-86819,-26509,30368,2807779,-48122059,-15007783
18.708189,18708.188880,-0.038329,0.064185,-0.246533,0.054431,-0.893574,-0.280196,-25119,42064,-161568,2853770,-46849000,-14690358
18.708679,18708.679080,0.009337,0.165282,-0.295567,0.053386,-0.880771,-0.273096,6119,108319,-193703,2798940,-46177744,-14318077
18.709169,18709.169280,-0.135461,-0.085208,-0.343283,0.047584,-0.876194,-0.279753,-88776,-55842,-224974,2494773,-45937808,-14667122
18.709610,18709.610460,-0.136668,0.016376,-0.440695,0.047934,-0.879096,-0.280347,-89567,10732,-288814,2513098,-46089929,-14698240
18.710101,18710.100660,-0.087639,0.463634,-0.148827,0.040242,-0.881669,-0.282374,-57435,303847,-97535,2109853,-46224846,-14804552
18.710591,18710.590860,-0.136281,0.214180,-0.245892,0.042668,-0.893690,-0.283442,-89313,140365,-161148,2237056,-46855077,-14860542
18.711032,18711.032040,-0.087567,-0.135149,-0.343599,0.047950,-0.904486,-0.280913,-57388,-88571,-225181,2513983,-47421125,-14727944
18.711522,18711.522240,-0.038705,-0.036061,-0.246523,0.051550,-0.909933,-0.280214,-25366,-23633,-161561,2702710,-47706717,-14691292
18.712012,18712.012440,0.010165,-0.036548,-0.198143,0.055039,-0.918517,-0.290083,6662,-23952,-129855,2885645,-48156741,-15208685
18.712503,18712.502640,-0.231404,-0.038809,-0.099118,0.061789,-0.925300,-0.289819,-151653,-25434,-64958,3239549,-48512386,-15194854
18.712944,18712.943820,-0.087180,-0.036246,-0.246199,0.069133,-0.930958,-0.295309,-57134,-23754,-161349,3624577,-48808986,-15482721
18.713434,18713.434020,0.253343,-0.136542,-0.151053,0.074930,-0.937848,-0.311903,166031,-89484,-98994,3928467,-49170226,-16352725
18.713924,18713.924220,0.110500,0.007907,0.239534,0.075694,-0.946010,-0.326573,72417,5182,156981,3968538,-49598187,-17121808
18.714365,18714.365400,-0.180554,0.156496,0.290170,0.086582,-0.955741,-0.330912,-118328,102561,190166,4539376,-50108328,-17349301
18.714856,18714.855600,-0.229622,0.107532,0.193089,0.088940,-0.966917,-0.337387,-150485,70472,126543,4663038,-50694282,-17688772
18.715346,18715.345800,0.060829,0.009735,0.093747,0.093992,-0.968010,-0.342510,39865,6380,61438,4927911,-50751582,-17957391
18.715836,18715.836000,0.060838,-0.089838,0.045050,0.096153,-0.971795,-0.344093,39871,-58876,29524,5041168,-50950029,-18040379
18.716277,18716.277180,0.009972,-0.086000,-0.246843,0.088280,-0.968351,-0.341367,6535,-56361,-161771,4628431,-50769462,-17897476
18.716767,18716.767380,-0.133853,-0.089233,-0.051060,0.080554,-0.967976,-0.330023,-87722,-58480,-33463,4223361,-50749837,-17302708
18.717258,18717.257580,-0.180759,0.206619,0.290167,0.077639,-0.963256,-0.315774,-118462,135410,190164,4070517,-50502360,-16555678
18.717699,18717.698760,-0.038150,0.411011,0.045670,0.071102,-0.961502,-0.306775,-25002,269360,29930,3727785,-50410370,-16083856
18.718189,18718.188960,0.298169,0.467114,-0.297520,0.065150,-0.958629,-0.294117,195408,306128,-194983,3415715,-50259761,-15420190
18.718679,18718.679160,0.397919,0.363217,-0.005945,0.062934,-0.946232,-0.286793,260780,238038,-3896,3299575,-49609789,-15036190
18.719169,18719.169360,0.204024,0.362480,-0.004649,0.057279,-0.938085,-0.282283,133709,237555,-3047,3003055,-49182661,-14799744
18.719611,18719.610540,0.202826,0.364491,-0.150758,0.051582,-0.928389,-0.271976,132924,238873,-98801,2704395,-48674315,-14259364
18.720101,18720.100740,0.106491,0.213759,-0.150102,0.048800,-0.918005,-0.266267,69790,140089,-98371,2558551,-48129914,-13960053
18.720591,18720.590940,0.059447,-0.137277,-0.149759,0.048615,-0.915333,-0.264291,38959,-89966,-98146,2548835,-47989789,-13856469
18.721032,18721.032120,0.206882,-0.339224,-0.004610,0.050045,-0.916965,-0.264780,135582,-222314,-3021,2623824,-48075361,-13882085
18.721522,18721.522320,0.109933,-0.339592,-0.003961,0.059172,-0.920433,-0.279561,72046,-222555,-2596,3102333,-48257212,-14657052
18.722013,18722.012520,0.061665,-0.389897,-0.003677,0.061761,-0.925965,-0.288761,40413,-255523,-2410,3238056,-48547255,-15139376
18.722503,18722.502720,0.256755,-0.391171,0.141092,0.068563,-0.930908,-0.301483,168267,-256358,92466,3594675,-48806368,-15806387
18.722944,18722.943900,0.256543,-0.241476,0.189786,0.073434,-0.938192,-0.315083,168128,-158254,124378,3850042,-49188261,-16519421
18.723434,18723.434100,-0.084378,-0.140511,0.045940,0.073721,-0.944696,-0.325222,-55298,-92085,30107,3865122,-49529300,-17051004
18.723924,18723.924300,-0.227805,-0.144417,0.290425,0.071131,-0.954555,-0.330288,-149294,-94645,190333,3729293,-50046189,-17316581
18.724365,18724.365480,0.112308,-0.144469,0.385565,0.072798,-0.959563,-0.331812,73602,-94679,252684,3816693,-50308725,-17396530
18.724856,18724.855680,0.304802,-0.091597,0.238158,0.069501,-0.968795,-0.334619,199755,-60029,156079,3643837,-50792760,-17543678
18.725346,18725.345880,0.157173,0.060898,0.044308,0.066294,-0.981593,-0.336053,103005,39910,29038,3475713,-51463722,-17618854
18.725836,18725.836080,-0.328371,0.159969,-0.001163,0.068985,-0.991432,-0.331075,-215201,104837,-762,3616821,-51979585,-17357875
18.726277,18726.277260,-0.279692,0.110033,-0.001483,0.068263,-0.997501,-0.324484,-183299,72111,-972,3578956,-52297802,-17012292
18.726767,18726.767460,-0.182541,0.060280,-0.002129,0.068589,-0.999275,-0.327988,-119630,39505,-1395,3596015,-52390784,-17196017
18.727258,18727.257660,-0.036313,-0.040083,0.045610,0.073352,-0.999829,-0.335360,-23798,-26269,29891,3845764,-52419855,-17582528
18.727699,18727.698840,0.254927,-0.039648,0.092369,0.075185,-0.990113,-0.335092,167069,-25984,60535,3941854,-51910456,-17568467
18.728189,18728.189040,0.302011,-0.086903,-0.102763,0.077871,-0.975783,-0.331029,197926,-56953,-67347,4082666,-51159138,-17355441
18.728679,18728.679240,0.252525,0.063947,-0.151152,0.076093,-0.959239,-0.329179,165495,41908,-99059,3989464,-50291749,-17258452
18.729169,18729.169440,0.300183,0.264619,-0.151486,0.082477,-0.945722,-0.323639,196728,173421,-99278,4324174,-49583055,-16967999
18.729611,18729.610620,0.009544,0.213391,-0.149541,0.082061,-0.941974,-0.316033,6255,139848,-98003,4302342,-49386554,-16569210
18.730101,18730.100820,0.059012,0.261687,-0.003757,0.074139,-0.934365,-0.311546,38674,171499,-2462,3887042,-48987631,-16333982
18.730591,18730.591020,0.108098,0.111505,-0.004074,0.074518,-0.923718,-0.309055,70843,73076,-2670,3906864,-48429407,-16203389
18.731032,18731.032200,-0.183551,0.211314,-0.050839,0.075212,-0.921134,-0.301775,-120292,138487,-33318,3943294,-48293967,-15821679
18.731522,18731.522400,-0.524464,0.212706,-0.243385,0.067895,-0.913939,-0.294007,-343713,139399,-159505,3559645,-47916713,-15414427
18.732013,18732.012600,-0.134660,0.011681,-0.099855,0.062801,-0.915871,-0.289798,-88251,7655,-65441,3292583,-48018020,-15193755
18.732503,18732.502800,0.208058,-0.142088,0.238809,0.058966,-0.919730,-0.279715,136353,-93119,156506,3091511,-48220364,-14665113
18.732944,18732.943980,0.256728,-0.092453,0.287184,0.050391,-0.924404,-0.272682,168249,-60590,188209,2641928,-48465379,-14296383
18.733434,18733.434180,0.304385,0.108218,0.286848,0.043410,-0.927520,-0.275266,199482,70922,187989,2275931,-48628739,-14431890
18.733924,18733.924380,0.060614,0.159430,0.142355,0.045165,-0.931323,-0.280966,39724,104484,93294,2367963,-48828164,-14730706
18.734366,18734.365560,-0.327766,0.109033,0.047543,0.052052,-0.939080,-0.278935,-214805,71456,31158,2728998,-49234853,-14624248
18.734856,18734.855760,-0.229214,0.007002,0.193010,0.048698,-0.949446,-0.291885,-150218,4589,126491,2553157,-49778290,-15303155
18.735346,18735.345960,-0.181743,0.058650,0.095277,0.053915,-0.954862,-0.299720,-119107,38437,62441,2826702,-50062266,-15713945
18.735836,18735.836160,-0.277882,-0.042633,0.144635,0.055626,-0.960620,-0.302802,-182113,-27940,94788,2916406,-50364132,-15875561
18.736277,18736.277340,-0.130243,-0.294701,0.289786,0.058480,-0.963970,-0.306035,-85356,-193135,189914,3066060,-50539791,-16045066
18.736768,18736.767540,-0.083151,-0.441528,0.045956,0.055970,-0.973110,-0.307728,-54494,-289360,30118,2934415,-51019012,-16133795
18.737258,18737.257740,-0.036496,-0.189395,-0.051787,0.058082,-0.979967,-0.312283,-23918,-124122,-33939,3045167,-51378483,-16372597
18.737699,18737.698920,0.109099,0.059755,0.093335,0.059430,-0.982638,-0.318443,71499,39161,61168,3115860,-51518517,-16695578
18.738189,18738.189120,0.011151,0.110849,-0.003426,0.060313,-0.984315,-0.318778,7308,72646,-2245,3162164,-51606449,-16713130
18.738679,18738.679320,-0.035912,-0.139941,-0.003090,0.063814,-0.985569,-0.319563,-23535,-91712,-2025,3345711,-51672225,-16754311
18.739170,18739.169520,-0.182355,0.110115,-0.002133,0.069970,-0.989942,-0.323817,-119508,72165,-1398,3668441,-51901481,-16977333
18.739611,18739.610700,-0.086818,0.262189,-0.100195,0.075934,-0.987274,-0.322432,-56897,171828,-65664,3981131,-51761617,-16904740
18.740101,18740.100900,-0.184554,0.163588,-0.245653,0.075484,-0.979386,-0.320541,-120949,107209,-160991,3957553,-51348051,-16805577
18.740591,18740.591100,-0.232219,0.062489,-0.196620,0.075331,-0.967417,-0.319577,-152187,40953,-128857,3949506,-50720491,-16755042
18.741032,18741.032280,-0.038724,0.063896,-0.246619,0.072735,-0.959348,-0.314336,-25378,41875,-161624,3813388,-50297440,-16480239
18.741522,18741.522480,0.156369,0.062622,-0.101804,0.075573,-0.947644,-0.309993,102478,41040,-66718,3962210,-49683826,-16252573
18.742013,18742.012680,0.158762,0.058598,0.190414,0.073310,-0.939749,-0.311397,104046,38403,124790,3843581,-49269938,-16326168
18.742503,18742.502880,-0.034706,-0.241527,0.094321,0.074430,-0.929573,-0.311637,-22745,-158287,61814,3902295,-48736403,-16338754
18.742944,18742.944060,-0.035893,-0.339088,-0.100485,0.081585,-0.919718,-0.312790,-23523,-222225,-65854,4277415,-48219716,-16399201
18.743434,18743.434260,0.110519,-0.290425,0.044650,0.090766,-0.918438,-0.315831,72430,-190333,29262,4758750,-48152612,-16558659
18.743924,18743.924460,0.110092,0.008963,0.142039,0.089320,-0.916544,-0.319248,72150,5874,93087,4682925,-48053325,-16737813
18.744366,18744.365640,0.012930,0.158290,0.191380,0.090756,-0.916779,-0.312320,8474,103737,125423,4758204,-48065603,-16374572
18.744856,18744.855840,-0.133287,0.159079,0.094945,0.084945,-0.920640,-0.307353,-87351,104254,62223,4453564,-48268045,-16114147
18.745346,18745.346040,-0.036729,0.060544,-0.003102,0.078899,-0.921880,-0.304011,-24071,39678,-2033,4136583,-48333078,-15938906
18.745836,18745.836240,-0.033121,-0.144637,0.337831,0.076703,-0.924733,-0.303948,-21706,-94789,221401,4021433,-48482641,-15935641
18.746277,18746.277420,0.014349,-0.092990,0.240099,0.073027,-0.925209,-0.303664,9404,-60942,157351,3828716,-48507590,-15920725
18.746768,18746.767620,-0.131097,0.205176,0.387161,0.065469,-0.928559,-0.303843,-85916,134464,253730,3432478,-48683246,-15930117
18.747258,18747.257820,-0.276743,0.453893,0.485526,0.064649,-0.934093,-0.301160,-181366,297463,318194,3389480,-48973396,-15789459
18.747699,18747.699000,0.060384,0.409084,0.191043,0.064755,-0.941460,-0.298260,39573,268097,125202,3395019,-49359612,-15637428
18.748189,18748.189200,-0.036525,0.010422,-0.003099,0.065730,-0.949841,-0.297031,-23937,6830,-2031,3446164,-49799047,-15572961
18.748679,18748.679400,-0.179544,-0.093726,0.241394,0.058441,-0.955581,-0.296689,-117666,-61424,158200,3063975,-50099942,-15555047
18.749170,18749.169600,-0.034735,0.057191,0.240413,0.058670,-0.958367,-0.297598,-22764,37481,157557,3076004,-50246026,-15602709
18.749611,18749.610780,0.109294,0.010304,0.044633,0.058271,-0.957147,-0.294973,71627,6753,29251,3055068,-50182049,-15465055
18.750101,18750.100980,0.109111,-0.138719,-0.052673,0.052750,-0.955503,-0.299495,71507,-90911,-34520,2765594,-50095863,-15702179
18.750591,18750.591180,-0.035910,-0.139944,-0.002911,0.053295,-0.956454,-0.304252,-23534,-91714,-1908,2794203,-50145712,-15951558
18.751032,18751.032360,-0.229417,-0.041779,0.095784,0.056204,-0.953147,-0.300110,-150351,-27380,62773,2946695,-49972360,-15734407
18.751523,18751.522560,0.011725,0.259871,0.094148,0.054925,-0.956051,-0.295452,7684,170309,61701,2879631,-50124621,-15490178
18.752013,18752.012760,0.011327,0.260542,0.045445,0.052889,-0.951622,-0.301332,7423,170749,29783,2772894,-49892412,-15798473
18.752503,18752.502960,-0.328163,0.010655,-0.098384,0.053261,-0.946150,-0.297295,-215065,6983,-64477,2792416,-49605496,-15586797
18.752944,18752.944140,-0.230009,-0.090559,-0.001619,0.056953,-0.949037,-0.294187,-150739,-59349,-1061,2985959,-49756883,-15423854
18.753434,18753.434340,-0.036931,0.110663,-0.002927,0.057295,-0.945624,-0.295717,-24203,72524,-1918,3003903,-49577939,-15504085
18.753925,18753.924540,0.010937,0.161639,-0.051956,0.059116,-0.946100,-0.303860,7168,105932,-34050,3099403,-49602866,-15930991
18.754366,18754.365720,-0.134259,-0.088179,-0.148375,0.060561,-0.948353,-0.302459,-87988,-57789,-97239,3175134,-49721020,-15857537
18.754856,18754.855920,-0.327533,-0.338855,-0.195770,0.060351,-0.950119,-0.301734,-214652,-222072,-128300,3164144,-49813608,-15819551
18.755346,18755.346120,-0.424089,-0.240321,-0.097720,0.064395,-0.951532,-0.304812,-277931,-157497,-64042,3376172,-49887659,-15980940
18.755836,18755.836320,-0.230399,-0.189462,-0.099019,0.064980,-0.953516,-0.313855,-150994,-124166,-64893,3406821,-49991721,-16455063
18.756277,18756.277500,-0.182549,0.060660,-0.050655,0.060918,-0.953714,-0.322983,-119635,39754,-33197,3193840,-50002092,-16933628
18.756768,18756.767700,-0.084209,0.108467,0.143506,0.062662,-0.959717,-0.328992,-55187,71085,94048,3285273,-50316788,-17248641
18.757258,18757.257900,0.013953,-0.092322,0.191574,0.066416,-0.959239,-0.329157,9144,-60504,125550,3482118,-50291767,-17257308
18.757699,18757.699080,0.012572,-0.239334,-0.051932,0.072643,-0.964532,-0.327135,8239,-156850,-34034,3808593,-50569266,-17151283
18.758189,18758.189280,-0.084375,-0.239702,-0.051283,0.076411,-0.967023,-0.323111,-55296,-157091,-33609,4006124,-50699872,-16940314
18.758679,18758.679480,-0.326549,-0.191171,-0.000966,0.072194,-0.966981,-0.330417,-214007,-125286,-633,3785068,-50697678,-17323357
18.759170,18759.169680,-0.231021,0.060475,-0.050331,0.075389,-0.965449,-0.329780,-151402,39633,-32985,3952565,-50617333,-17289946
18.759611,18759.610860,-0.037729,0.112004,-0.100333,0.074032,-0.963742,-0.330755,-24726,73403,-65754,3881388,-50527853,-17341091
18.760101,18760.101060,-0.037340,0.210907,-0.002931,0.066961,-0.964246,-0.326268,-24471,138220,-1921,3510687,-50554259,-17105847
18.760591,18760.591260,-0.231635,0.210841,-0.050339,0.068197,-0.964606,-0.321083,-151804,138177,-32990,3575486,-50573138,-16834020
18.761032,18761.032440,-0.133063,-0.090192,-0.002266,0.065210,-0.963300,-0.318553,-87204,-59108,-1485,3418900,-50504672,-16701373
18.761523,18761.522640,-0.084773,-0.239032,-0.099988,0.065805,-0.956884,-0.314857,-55557,-156652,-65528,3450059,-50168279,-16507563
18.762013,18762.012840,0.058429,0.014140,-0.247083,0.068204,-0.955850,-0.307824,38292,9267,-161928,3575856,-50114060,-16138869
18.762503,18762.503040,0.204842,0.063361,-0.101949,0.062501,-0.957056,-0.307288,134245,41524,-66813,3276867,-50177301,-16110716
18.762944,18762.944220,0.155579,-0.035056,-0.247726,0.066019,-0.946364,-0.302876,101960,-22974,-162350,3461313,-49616729,-15879428
18.763434,18763.434420,0.105684,0.216040,-0.296120,0.065294,-0.941582,-0.301862,69261,141584,-194065,3423283,-49366024,-15826275
18.763925,18763.924620,0.252898,0.263361,-0.053580,0.068692,-0.934354,-0.300192,165739,172596,-35114,3601427,-48987049,-15738683
18.764366,18764.365800,0.254706,0.110983,0.092537,0.063910,-0.929802,-0.294304,166924,72734,60645,3350744,-48748396,-15430010
18.764856,18764.856000,0.107689,0.113115,-0.101303,0.061988,-0.928954,-0.291773,70575,74131,-66390,3249936,-48703934,-15297332
18.765346,18765.346200,0.106075,0.314943,-0.198720,0.066869,-0.927359,-0.290293,69517,206401,-130233,3505862,-48620298,-15219721
18.765836,18765.836400,0.011540,0.111404,-0.003249,0.072753,-0.924893,-0.290336,7563,73010,-2129,3814341,-48491019,-15221966
18.766278,18766.277580,-0.180937,-0.140610,0.046764,0.072667,-0.925100,-0.293385,-118579,-92150,30647,3809862,-48501889,-15381830
18.766768,18766.767780,-0.179753,-0.042378,0.192863,0.065376,-0.925195,-0.295058,-117803,-27773,126395,3427573,-48506873,-15469527
18.767258,18767.257980,-0.277693,-0.090857,0.047404,0.057421,-0.928119,-0.295273,-181989,-59544,31067,3010494,-48660159,-15480811
18.767699,18767.699160,-0.132068,-0.140425,0.046437,0.059432,-0.926053,-0.294950,-86552,-92029,30433,3115947,-48551827,-15463890
18.768189,18768.189360,0.110886,0.008849,0.190918,0.059759,-0.930209,-0.295323,72670,5799,125120,3133115,-48769761,-15483416
18.768680,18768.679560,-0.035732,0.010307,0.045779,0.060361,-0.935158,-0.298911,-23417,6755,30002,3164662,-49029220,-15671533
18.769170,18769.169760,0.109319,-0.287189,-0.149986,0.065153,-0.941012,-0.306874,71643,-188212,-98295,3415890,-49336119,-16089030
18.769611,18769.610940,0.158377,-0.138651,-0.004210,0.068617,-0.942184,-0.306155,103794,-90866,-2759,3597529,-49397595,-16051362
18.770101,18770.101140,0.012526,0.160187,0.094150,0.069533,-0.943709,-0.307595,8209,104980,61702,3645515,-49477543,-16126853
18.770591,18770.591340,0.109474,0.160556,0.093503,0.071640,-0.949299,-0.308691,71745,105222,61278,3755981,-49770583,-16184277
18.771033,18771.032520,0.108678,0.161897,-0.003903,0.067692,-0.951963,-0.316588,71223,106101,-2558,3549006,-49910281,-16598316
18.771523,18771.522720,-0.035936,0.060429,0.045776,0.068893,-0.954825,-0.320102,-23551,39603,30000,3612002,-50060307,-16782555
18.772013,18772.012920,-0.230444,0.210059,0.047063,0.068074,-0.957217,-0.316741,-151024,137664,30843,3569016,-50185752,-16606326
18.772503,18772.503120,0.058200,0.264638,-0.198396,0.066973,-0.958466,-0.310675,38142,173433,-130021,3511324,-50251246,-16288312
18.772944,18772.944300,-0.036530,0.011649,-0.051625,0.065048,-0.960961,-0.310408,-23940,7634,-33833,3410372,-50382056,-16274309
18.773435,18773.434500,-0.034926,-0.090607,0.094489,0.062798,-0.962556,-0.309695,-22889,-59380,61924,3292442,-50465675,-16236925
18.773925,18773.924700,0.012332,0.110735,0.045450,0.065389,-0.960611,-0.312418,8082,72571,29786,3428279,-50363666,-16379681
18.774366,18774.365880,-0.036752,0.260916,0.045766,0.064600,-0.965874,-0.311075,-24086,170994,29993,3386923,-50639631,-16309315
18.774856,18774.856080,0.013315,0.258417,0.240254,0.060466,-0.966702,-0.308624,8726,169356,157453,3170161,-50683016,-16180774
18.775346,18775.346280,-0.131094,0.106830,0.289937,0.064474,-0.963618,-0.304715,-85914,70012,190013,3380285,-50521339,-15975844
18.775836,18775.836480,-0.083214,0.058234,0.192210,0.059697,-0.964748,-0.308324,-54535,38164,125967,3129841,-50580588,-16165044
18.776278,18776.277660,0.013139,0.009821,0.094159,0.059226,-0.964277,-0.306619,8611,6436,61708,3105155,-50555907,-16075681
18.776768,18776.767860,-0.084186,-0.189021,-0.051289,0.059145,-0.957442,-0.303989,-55172,-123877,-33613,3100909,-50197519,-15937783
18.777258,18777.258060,0.011563,-0.186642,-0.198047,0.060173,-0.955750,-0.306568,7578,-122318,-129792,3154778,-50108837,-16072994
18.777699,18777.699240,-0.230212,-0.138782,-0.099025,0.061668,-0.959025,-0.305973,-150872,-90952,-64897,3233195,-50280536,-16041775
18.778189,18778.189440,-0.326157,-0.190613,-0.000969,0.065963,-0.965270,-0.311888,-213750,-124920,-635,3458352,-50607957,-16351912
18.778680,18778.679640,-0.132875,-0.039510,-0.002365,0.064111,-0.967928,-0.313798,-87081,-25893,-1550,3361253,-50747326,-16452066
18.779170,18779.169840,0.012137,0.061285,-0.003343,0.063190,-0.966330,-0.313544,7954,40164,-2191,3312954,-50663523,-16438735
18.779611,18779.611020,0.011942,0.011833,-0.052043,0.062768,-0.959844,-0.308548,7826,7755,-34107,3290861,-50323463,-16176801
18.780101,18780.101220,-0.085385,-0.187009,-0.197491,0.064547,-0.961158,-0.309069,-55958,-122558,-129428,3384113,-50392360,-16204125
18.780591,18780.591420,0.059831,-0.136334,-0.198466,0.065330,-0.958166,-0.309179,39211,-89348,-130067,3425180,-50235516,-16209863
18.781033,18781.032600,0.060036,-0.186456,-0.198463,0.062286,-0.956324,-0.310280,39345,-122196,-130065,3265562,-50138914,-16267609
18.781523,18781.522800,-0.132243,-0.389021,-0.099751,0.064749,-0.953197,-0.311246,-86667,-254949,-65373,3394723,-49974963,-16318262
18.782013,18782.013000,-0.084976,-0.287253,-0.197487,0.068736,-0.945761,-0.308303,-55690,-188254,-129425,3603751,-49585100,-16163943
18.782503,18782.503200,0.011368,-0.236093,-0.246841,0.071897,-0.942434,-0.310923,7450,-154726,-161770,3769469,-49410701,-16301299
18.782944,18782.944380,-0.180737,-0.190059,-0.002032,0.075010,-0.943570,-0.310048,-118448,-124557,-1332,3932676,-49470265,-16255432
18.783435,18783.434580,-0.132077,-0.040851,0.095041,0.070573,-0.942044,-0.306773,-86558,-26772,62286,3700061,-49390259,-16083731
18.783925,18783.924780,0.206450,-0.137793,-0.053329,0.067951,-0.937064,-0.310001,135299,-90304,-34950,3562581,-49129166,-16252993
18.784366,18784.365960,0.155769,0.015068,-0.247826,0.070112,-0.934168,-0.308521,102085,9875,-162415,3675877,-48977330,-16175361
18.784856,18784.856160,0.107478,0.163910,-0.150105,0.069091,-0.936091,-0.304758,70437,107420,-98373,3622367,-49078146,-15978109
18.785346,18785.346360,0.157549,0.161412,0.044382,0.071629,-0.932928,-0.306870,103251,105783,29086,3755417,-48912289,-16088851
18.785837,18785.836560,0.207239,-0.039561,0.092773,0.073152,-0.929813,-0.308001,135816,-25927,60800,3835255,-48748974,-16148149
18.786278,18786.277740,0.207648,-0.139806,0.092778,0.071248,-0.928349,-0.309180,136084,-91623,60803,3735453,-48672224,-16209925
18.786768,18786.767940,0.399120,0.163673,-0.054642,0.072544,-0.930834,-0.306043,261567,107265,-35810,3803419,-48802514,-16045455
18.787258,18787.258140,0.351250,0.112697,-0.005612,0.074613,-0.935428,-0.302773,230195,73857,-3678,3911882,-49043385,-15874024
18.787699,18787.699320,0.209222,0.056657,0.384987,0.070263,-0.935762,-0.304587,137116,37131,252305,3683794,-49060902,-15969149
18.788190,18788.189520,0.112286,-0.043283,0.336938,0.069261,-0.937706,-0.307114,73588,-28366,220816,3631292,-49162797,-16101634
18.788680,18788.679720,0.113695,-0.194989,0.434352,0.066325,-0.936030,-0.299674,74511,-127788,284657,3477335,-49074930,-15711540
18.789170,18789.169920,0.114104,-0.295233,0.434358,0.063161,-0.941864,-0.296023,74779,-193484,284661,3311457,-49380824,-15520105
18.789611,18789.611100,0.353467,-0.139923,0.140512,0.063916,-0.943594,-0.299840,231648,-91700,92086,3351028,-49471524,-15720234
18.790101,18790.101300,0.351852,0.061905,0.043094,0.064699,-0.949589,-0.300000,230590,40570,28242,3392088,-49785826,-15728666
18.790592,18790.591500,-0.086044,0.461221,0.045984,0.064892,-0.949987,-0.302457,-56390,302266,30136,3402220,-49806703,-15857469
18.791033,18791.032680,-0.278920,0.209875,0.047293,0.061574,-0.949579,-0.309158,-182793,137544,30994,3228261,-49785312,-16208806
18.791523,18791.522880,-0.130258,-0.292801,0.192461,0.063037,-0.954001,-0.310874,-85366,-191890,126131,3304955,-50017151,-16298749
18.792013,18792.013080,-0.129665,-0.244020,0.289865,0.062761,-0.956909,-0.311037,-84977,-159921,189966,3290487,-50169603,-16307284
18.792503,18792.503280,-0.034555,0.207443,0.289192,0.064541,-0.958301,-0.311401,-22646,135950,189525,3383816,-50242584,-16326374
18.792944,18792.944460,0.013724,0.158176,0.240167,0.057015,-0.954581,-0.309460,8994,103662,157396,2989244,-50047527,-16224611
18.793435,18793.434660,-0.083195,-0.140910,0.094724,0.057422,-0.958775,-0.309518,-54523,-92347,62078,3010579,-50267431,-16227662
18.793925,18793.924860,-0.037941,0.163356,-0.149133,0.060187,-0.960548,-0.309841,-24865,107057,-97736,3155512,-50360365,-16244616
18.794366,18794.366040,0.106671,0.264824,-0.198813,0.064641,-0.957721,-0.314200,69908,173555,-130294,3389068,-50212177,-16473133
18.794856,18794.856240,0.061020,-0.038774,-0.003661,0.066865,-0.957465,-0.316199,39990,-25411,-2399,3505644,-50198747,-16577908
18.795346,18795.346440,-0.082397,-0.142252,0.192130,0.067096,-0.959175,-0.312148,-54000,-93226,125914,3517769,-50288420,-16365533
18.795837,18795.836640,0.109094,-0.037918,-0.052687,0.063359,-0.957607,-0.310370,71496,-24850,-34529,3321846,-50206165,-16272351
18.796278,18796.277820,0.108696,-0.037248,-0.101390,0.064038,-0.955796,-0.311328,71235,-24411,-66447,3357419,-50111255,-16322574
18.796768,18796.768020,-0.035519,-0.139384,-0.003006,0.061775,-0.955298,-0.306353,-23278,-91347,-1970,3238772,-50085103,-16061709
18.797258,18797.258220,-0.086015,0.162502,-0.100105,0.061933,-0.954737,-0.303693,-56371,106497,-65605,3247054,-50055736,-15922285
