time_s,time_ms,gyro_x_deg_s,gyro_y_deg_s,gyro_z_deg_s,accel_x_g,accel_y_g,accel_z_g,GX_raw,GY_raw,GZ_raw,AX_raw,AY_raw,AZ_raw
32.485000,32485.000000,-0.053623,-0.056024,0.005675,-0.039013,0.953180,0.299135,-0.053623,-0.056024,0.005675,-0.039013,0.953180,0.299135
32.486000,32486.000000,-0.163526,-0.134425,0.021097,-0.039423,0.953929,0.299335,-0.163526,-0.134425,0.021097,-0.039423,0.953929,0.299335
32.487000,32487.000000,-0.170490,-0.166603,0.051174,-0.039059,0.954385,0.300581,-0.170490,-0.166603,0.051174,-0.039059,0.954385,0.300581
32.488000,32488.000000,-0.085600,-0.127906,0.057806,-0.038876,0.954867,0.301249,-0.085600,-0.127906,0.057806,-0.038876,0.954867,0.301249
32.489000,32489.000000,-0.085372,-0.104816,0.046273,-0.038734,0.955257,0.301593,-0.085372,-0.104816,0.046273,-0.038734,0.955257,0.301593
32.490000,32490.000000,0.055658,-0.100128,0.042718,-0.038888,0.955633,0.301402,0.055658,-0.100128,0.042718,-0.038888,0.955633,0.301402
32.491000,32491.000000,0.116427,-0.039518,0.054858,-0.038836,0.955262,0.301359,0.116427,-0.039518,0.054858,-0.038836,0.955262,0.301359
32.492000,32492.000000,-0.007954,0.014923,0.032208,-0.039102,0.954801,0.301259,-0.007954,0.014923,0.032208,-0.039102,0.954801,0.301259
32.493000,32493.000000,-0.051567,0.008532,0.026808,-0.039535,0.954689,0.301241,-0.051567,0.008532,0.026808,-0.039535,0.954689,0.301241
32.494000,32494.000000,-0.022671,0.013699,0.031767,-0.039082,0.954664,0.301230,-0.022671,0.013699,0.031767,-0.039082,0.954664,0.301230
32.495000,32495.000000,-0.049329,-0.005218,0.059699,-0.038884,0.954197,0.301319,-0.049329,-0.005218,0.059699,-0.038884,0.954197,0.301319
32.496000,32496.000000,-0.037161,0.050165,0.032699,-0.039209,0.954079,0.300508,-0.037161,0.050165,0.032699,-0.039209,0.954079,0.300508
32.497000,32497.000000,0.071816,0.036538,-0.007664,-0.039382,0.953583,0.299943,0.071816,0.036538,-0.007664,-0.039382,0.953583,0.299943
32.498000,32498.000000,0.051164,-0.078967,-0.003762,-0.038959,0.952352,0.300088,0.051164,-0.078967,-0.003762,-0.038959,0.952352,0.300088
32.499000,32499.000000,-0.085963,-0.119710,-0.028068,-0.038950,0.952143,0.299661,-0.085963,-0.119710,-0.028068,-0.038950,0.952143,0.299661
32.500000,32500.000000,-0.098834,-0.123442,-0.000872,-0.039040,0.952189,0.300022,-0.098834,-0.123442,-0.000872,-0.039040,0.952189,0.300022
32.501000,32501.000000,-0.115331,-0.118105,-0.000829,-0.038420,0.952205,0.299545,-0.115331,-0.118105,-0.000829,-0.038420,0.952205,0.299545
32.502000,32502.000000,-0.019368,-0.096452,0.024855,-0.037903,0.951375,0.299058,-0.019368,-0.096452,0.024855,-0.037903,0.951375,0.299058
32.503000,32503.000000,0.009724,-0.123894,0.031167,-0.038517,0.950435,0.298673,0.009724,-0.123894,0.031167,-0.038517,0.950435,0.298673
32.504000,32504.000000,0.063846,-0.070752,0.005900,-0.039039,0.949563,0.298402,0.063846,-0.070752,0.005900,-0.039039,0.949563,0.298402
32.505000,32505.000000,0.050836,0.008154,-0.013206,-0.038704,0.949530,0.298330,0.050836,0.008154,-0.013206,-0.038704,0.949530,0.298330
32.506000,32506.000000,-0.006033,-0.059725,0.009141,-0.037971,0.949892,0.298859,-0.006033,-0.059725,0.009141,-0.037971,0.949892,0.298859
32.507000,32507.000000,-0.125989,-0.002988,0.001731,-0.037983,0.949150,0.299087,-0.125989,-0.002988,0.001731,-0.037983,0.949150,0.299087
32.508000,32508.000000,-0.188715,0.011837,-0.019766,-0.038170,0.949155,0.299142,-0.188715,0.011837,-0.019766,-0.038170,0.949155,0.299142
32.509000,32509.000000,-0.143865,0.014899,-0.038549,-0.038669,0.949897,0.299896,-0.143865,0.014899,-0.038549,-0.038669,0.949897,0.299896
32.510000,32510.000000,-0.046645,0.008766,-0.043849,-0.038422,0.950540,0.299889,-0.046645,0.008766,-0.043849,-0.038422,0.950540,0.299889
32.511000,32511.000000,-0.024052,-0.065631,-0.038272,-0.038086,0.951067,0.299698,-0.024052,-0.065631,-0.038272,-0.038086,0.951067,0.299698
32.512000,32512.000000,-0.039286,-0.148910,-0.010338,-0.037544,0.951284,0.299186,-0.039286,-0.148910,-0.010338,-0.037544,0.951284,0.299186
32.513000,32513.000000,-0.028758,-0.115908,0.016327,-0.037499,0.951613,0.299432,-0.028758,-0.115908,0.016327,-0.037499,0.951613,0.299432
32.514000,32514.000000,-0.078061,-0.054930,-0.009807,-0.037760,0.951786,0.300144,-0.078061,-0.054930,-0.009807,-0.037760,0.951786,0.300144
32.515000,32515.000000,-0.116222,0.006096,-0.049355,-0.037823,0.952106,0.300683,-0.116222,0.006096,-0.049355,-0.037823,0.952106,0.300683
32.516000,32516.000000,-0.033912,-0.084973,-0.013201,-0.037745,0.952737,0.300995,-0.033912,-0.084973,-0.013201,-0.037745,0.952737,0.300995
32.517000,32517.000000,0.058790,-0.127440,0.001703,-0.038464,0.954004,0.301353,0.058790,-0.127440,0.001703,-0.038464,0.954004,0.301353
32.518000,32518.000000,0.007732,-0.144198,-0.000769,-0.038636,0.954865,0.301253,0.007732,-0.144198,-0.000769,-0.038636,0.954865,0.301253
32.519000,32519.000000,0.009368,-0.062041,-0.001244,-0.039045,0.955256,0.301139,0.009368,-0.062041,-0.001244,-0.039045,0.955256,0.301139
32.520000,32520.000000,0.003734,0.031062,0.018416,-0.038776,0.955629,0.300828,0.003734,0.031062,0.018416,-0.038776,0.955629,0.300828
32.521000,32521.000000,-0.010171,0.059675,0.029848,-0.038804,0.956182,0.301491,-0.010171,0.059675,0.029848,-0.038804,0.956182,0.301491
32.522000,32522.000000,-0.033129,0.013180,0.046070,-0.038808,0.956406,0.302116,-0.033129,0.013180,0.046070,-0.038808,0.956406,0.302116
32.523000,32523.000000,0.061823,-0.012413,0.009594,-0.038804,0.957111,0.301987,0.061823,-0.012413,0.009594,-0.038804,0.957111,0.301987
32.524000,32524.000000,0.077934,-0.084931,-0.005665,-0.038990,0.956913,0.302144,0.077934,-0.084931,-0.005665,-0.038990,0.956913,0.302144
32.525000,32525.000000,0.127204,-0.142617,0.010022,-0.039507,0.955290,0.301730,0.127204,-0.142617,0.010022,-0.039507,0.955290,0.301730
32.526000,32526.000000,0.112549,-0.169851,0.000932,-0.039906,0.955087,0.301723,0.112549,-0.169851,0.000932,-0.039906,0.955087,0.301723
32.527000,32527.000000,0.095563,-0.075887,0.031808,-0.040187,0.955405,0.300979,0.095563,-0.075887,0.031808,-0.040187,0.955405,0.300979
32.528000,32528.000000,-0.042729,-0.012938,-0.006786,-0.039707,0.955387,0.300611,-0.042729,-0.012938,-0.006786,-0.039707,0.955387,0.300611
32.529000,32529.000000,-0.042162,0.041697,-0.009725,-0.039874,0.954456,0.300433,-0.042162,0.041697,-0.009725,-0.039874,0.954456,0.300433
32.530000,32530.000000,-0.095992,0.021676,-0.023536,-0.039914,0.953770,0.299927,-0.095992,0.021676,-0.023536,-0.039914,0.953770,0.299927
32.531000,32531.000000,-0.101919,-0.042442,0.026441,-0.039645,0.953884,0.299431,-0.101919,-0.042442,0.026441,-0.039645,0.953884,0.299431
32.532000,32532.000000,-0.010129,-0.137640,0.011423,-0.039483,0.954283,0.299589,-0.010129,-0.137640,0.011423,-0.039483,0.954283,0.299589
32.533000,32533.000000,0.051849,-0.120636,-0.018897,-0.039165,0.954472,0.299994,0.051849,-0.120636,-0.018897,-0.039165,0.954472,0.299994
32.534000,32534.000000,0.074472,-0.036545,-0.012683,-0.038901,0.954514,0.300463,0.074472,-0.036545,-0.012683,-0.038901,0.954514,0.300463
32.535000,32535.000000,0.147030,0.049517,-0.018325,-0.038938,0.953877,0.299931,0.147030,0.049517,-0.018325,-0.038938,0.953877,0.299931
32.536000,32536.000000,0.192016,0.029909,0.006826,-0.039231,0.953261,0.298974,0.192016,0.029909,0.006826,-0.039231,0.953261,0.298974
32.537000,32537.000000,0.069965,-0.021162,0.007411,-0.039117,0.953571,0.298557,0.069965,-0.021162,0.007411,-0.039117,0.953571,0.298557
32.538000,32538.000000,0.106873,-0.046892,0.053269,-0.038158,0.953738,0.298445,0.106873,-0.046892,0.053269,-0.038158,0.953738,0.298445
32.539000,32539.000000,0.009187,-0.026125,0.058207,-0.037742,0.953221,0.298880,0.009187,-0.026125,0.058207,-0.037742,0.953221,0.298880
32.540000,32540.000000,-0.054945,0.038677,0.032707,-0.037460,0.952817,0.298614,-0.054945,0.038677,0.032707,-0.037460,0.952817,0.298614
32.541000,32541.000000,-0.077765,0.081121,-0.006576,-0.037394,0.951882,0.298277,-0.077765,0.081121,-0.006576,-0.037394,0.951882,0.298277
32.542000,32542.000000,-0.009750,0.144364,0.036387,-0.037849,0.950735,0.297647,-0.009750,0.144364,0.036387,-0.037849,0.950735,0.297647
32.543000,32543.000000,-0.053475,0.066597,-0.005696,-0.038419,0.950278,0.297500,-0.053475,0.066597,-0.005696,-0.038419,0.950278,0.297500
32.544000,32544.000000,-0.064471,-0.044962,-0.022245,-0.038554,0.950352,0.297556,-0.064471,-0.044962,-0.022245,-0.038554,0.950352,0.297556
32.545000,32545.000000,-0.040543,-0.112491,-0.033023,-0.038316,0.949628,0.297201,-0.040543,-0.112491,-0.033023,-0.038316,0.949628,0.297201
32.546000,32546.000000,-0.147288,-0.168064,-0.021650,-0.038358,0.949360,0.297112,-0.147288,-0.168064,-0.021650,-0.038358,0.949360,0.297112
32.547000,32547.000000,-0.093141,-0.174522,-0.039250,-0.039017,0.949481,0.296819,-0.093141,-0.174522,-0.039250,-0.039017,0.949481,0.296819
32.548000,32548.000000,-0.073697,-0.102962,-0.023897,-0.039269,0.949046,0.296657,-0.073697,-0.102962,-0.023897,-0.039269,0.949046,0.296657
32.549000,32549.000000,-0.050361,-0.078997,-0.000409,-0.038954,0.949776,0.296983,-0.050361,-0.078997,-0.000409,-0.038954,0.949776,0.296983
32.550000,32550.000000,-0.104495,-0.066259,0.018850,-0.038776,0.950971,0.297336,-0.104495,-0.066259,0.018850,-0.038776,0.950971,0.297336
32.551000,32551.000000,-0.176831,-0.056538,0.043827,-0.038922,0.951444,0.297420,-0.176831,-0.056538,0.043827,-0.038922,0.951444,0.297420
32.552000,32552.000000,-0.294170,-0.040713,0.057295,-0.039329,0.951284,0.298186,-0.294170,-0.040713,0.057295,-0.039329,0.951284,0.298186
32.553000,32553.000000,-0.328768,-0.043294,0.074070,-0.039607,0.951982,0.298742,-0.328768,-0.043294,0.074070,-0.039607,0.951982,0.298742
32.554000,32554.000000,-0.136861,0.002124,0.116484,-0.039664,0.952985,0.299243,-0.136861,0.002124,0.116484,-0.039664,0.952985,0.299243
32.555000,32555.000000,-0.030797,-0.053112,0.119689,-0.039399,0.953787,0.299544,-0.030797,-0.053112,0.119689,-0.039399,0.953787,0.299544
32.556000,32556.000000,0.014828,-0.086645,0.093971,-0.039611,0.954723,0.299893,0.014828,-0.086645,0.093971,-0.039611,0.954723,0.299893
32.557000,32557.000000,-0.054773,-0.048578,0.048549,-0.039941,0.955038,0.299793,-0.054773,-0.048578,0.048549,-0.039941,0.955038,0.299793
32.558000,32558.000000,-0.012015,0.020253,0.037070,-0.039738,0.954840,0.300696,-0.012015,0.020253,0.037070,-0.039738,0.954840,0.300696
32.559000,32559.000000,-0.127059,0.010329,0.075035,-0.039036,0.954418,0.301279,-0.127059,0.010329,0.075035,-0.039036,0.954418,0.301279
32.560000,32560.000000,-0.254599,0.028121,0.077924,-0.038861,0.954872,0.301695,-0.254599,0.028121,0.077924,-0.038861,0.954872,0.301695
32.561000,32561.000000,-0.166998,0.058989,0.044323,-0.038909,0.955353,0.302261,-0.166998,0.058989,0.044323,-0.038909,0.955353,0.302261
32.562000,32562.000000,-0.099253,0.020155,0.016058,-0.039205,0.955286,0.301937,-0.099253,0.020155,0.016058,-0.039205,0.955286,0.301937
32.563000,32563.000000,-0.117585,0.004363,-0.030136,-0.039094,0.955086,0.301765,-0.117585,0.004363,-0.030136,-0.039094,0.955086,0.301765
32.564000,32564.000000,-0.081472,-0.019018,-0.008084,-0.039344,0.954669,0.301636,-0.081472,-0.019018,-0.008084,-0.039344,0.954669,0.301636
32.565000,32565.000000,-0.052004,-0.071460,-0.015803,-0.039313,0.954103,0.301237,-0.052004,-0.071460,-0.015803,-0.039313,0.954103,0.301237
32.566000,32566.000000,-0.058353,-0.177153,-0.024198,-0.038655,0.953597,0.301320,-0.058353,-0.177153,-0.024198,-0.038655,0.953597,0.301320
32.567000,32567.000000,-0.019259,-0.137152,-0.020307,-0.038035,0.953658,0.301244,-0.019259,-0.137152,-0.020307,-0.038035,0.953658,0.301244
32.568000,32568.000000,0.136420,-0.100907,0.012977,-0.038908,0.953671,0.300862,0.136420,-0.100907,0.012977,-0.038908,0.953671,0.300862
32.569000,32569.000000,0.060520,-0.031521,0.021735,-0.039306,0.953398,0.300586,0.060520,-0.031521,0.021735,-0.039306,0.953398,0.300586
32.570000,32570.000000,0.008659,-0.001751,0.030455,-0.039219,0.953608,0.300330,0.008659,-0.001751,0.030455,-0.039219,0.953608,0.300330
32.571000,32571.000000,-0.096300,-0.014963,0.033150,-0.039287,0.953845,0.300641,-0.096300,-0.014963,0.033150,-0.039287,0.953845,0.300641
32.572000,32572.000000,-0.014521,-0.019149,0.012878,-0.038745,0.953622,0.300711,-0.014521,-0.019149,0.012878,-0.038745,0.953622,0.300711
32.573000,32573.000000,-0.000684,0.040141,-0.031415,-0.038615,0.953104,0.300638,-0.000684,0.040141,-0.031415,-0.038615,0.953104,0.300638
32.574000,32574.000000,0.089012,0.034092,-0.029396,-0.038771,0.952609,0.300438,0.089012,0.034092,-0.029396,-0.038771,0.952609,0.300438
32.575000,32575.000000,0.003489,-0.053103,-0.021508,-0.038810,0.952219,0.300481,0.003489,-0.053103,-0.021508,-0.038810,0.952219,0.300481
32.576000,32576.000000,0.055438,-0.172966,0.020001,-0.038638,0.952216,0.299657,0.055438,-0.172966,0.020001,-0.038638,0.952216,0.299657
32.577000,32577.000000,0.133948,-0.076225,0.035907,-0.038504,0.952020,0.299371,0.133948,-0.076225,0.035907,-0.038504,0.952020,0.299371
32.578000,32578.000000,0.039745,0.006265,0.000566,-0.038003,0.952254,0.299758,0.039745,0.006265,0.000566,-0.038003,0.952254,0.299758
32.579000,32579.000000,-0.055873,0.040718,0.005713,-0.038064,0.952774,0.299574,-0.055873,0.040718,0.005713,-0.038064,0.952774,0.299574
32.580000,32580.000000,-0.144556,-0.017469,0.027361,-0.038174,0.952624,0.299900,-0.144556,-0.017469,0.027361,-0.038174,0.952624,0.299900
32.581000,32581.000000,-0.099809,0.034295,0.045129,-0.038297,0.952219,0.300352,-0.099809,0.034295,0.045129,-0.038297,0.952219,0.300352
32.582000,32582.000000,-0.009002,0.013575,0.009495,-0.038231,0.952489,0.300366,-0.009002,0.013575,0.009495,-0.038231,0.952489,0.300366
32.583000,32583.000000,0.085609,-0.051295,0.000501,-0.038027,0.953104,0.299625,0.085609,-0.051295,0.000501,-0.038027,0.953104,0.299625
32.584000,32584.000000,0.069212,-0.079837,0.005396,-0.037616,0.953065,0.298981,0.069212,-0.079837,0.005396,-0.037616,0.953065,0.298981
32.585000,32585.000000,0.052708,-0.046613,0.006729,-0.037796,0.952966,0.298643,0.052708,-0.046613,0.006729,-0.037796,0.952966,0.298643
32.586000,32586.000000,0.076779,-0.019840,-0.026136,-0.038765,0.952570,0.298850,0.076779,-0.019840,-0.026136,-0.038765,0.952570,0.298850
32.587000,32587.000000,0.175185,-0.020982,-0.081198,-0.039464,0.951734,0.299553,0.175185,-0.020982,-0.081198,-0.039464,0.951734,0.299553
32.588000,32588.000000,0.072037,-0.014586,-0.067315,-0.039545,0.950796,0.299537,0.072037,-0.014586,-0.067315,-0.039545,0.950796,0.299537
32.589000,32589.000000,0.000811,0.020670,-0.057086,-0.038733,0.951587,0.299152,0.000811,0.020670,-0.057086,-0.038733,0.951587,0.299152
32.590000,32590.000000,0.049624,-0.044141,-0.035315,-0.038442,0.951868,0.299245,0.049624,-0.044141,-0.035315,-0.038442,0.951868,0.299245
32.591000,32591.000000,0.081827,-0.026135,0.036033,-0.038924,0.951938,0.299363,0.081827,-0.026135,0.036033,-0.038924,0.951938,0.299363
32.592000,32592.000000,-0.037930,-0.041324,0.033868,-0.038856,0.952322,0.298650,-0.037930,-0.041324,0.033868,-0.038856,0.952322,0.298650
32.593000,32593.000000,-0.100123,-0.065543,0.026771,-0.038379,0.951953,0.298196,-0.100123,-0.065543,0.026771,-0.038379,0.951953,0.298196
32.594000,32594.000000,-0.168266,-0.071022,0.032097,-0.038820,0.951500,0.298649,-0.168266,-0.071022,0.032097,-0.038820,0.951500,0.298649
32.595000,32595.000000,-0.204810,-0.157748,0.040370,-0.038925,0.951297,0.299404,-0.204810,-0.157748,0.040370,-0.038925,0.951297,0.299404
32.596000,32596.000000,-0.160956,-0.265478,-0.010857,-0.038202,0.951523,0.299301,-0.160956,-0.265478,-0.010857,-0.038202,0.951523,0.299301
32.597000,32597.000000,-0.189929,-0.224790,0.003305,-0.038033,0.951944,0.298536,-0.189929,-0.224790,0.003305,-0.038033,0.951944,0.298536
32.598000,32598.000000,-0.157728,-0.241219,-0.006598,-0.038268,0.952789,0.298629,-0.157728,-0.241219,-0.006598,-0.038268,0.952789,0.298629
32.599000,32599.000000,-0.083350,-0.185405,-0.009276,-0.038415,0.952624,0.299302,-0.083350,-0.185405,-0.009276,-0.038415,0.952624,0.299302
32.600000,32600.000000,-0.037959,-0.072554,0.003386,-0.038635,0.951848,0.299932,-0.037959,-0.072554,0.003386,-0.038635,0.951848,0.299932
32.601000,32601.000000,-0.079842,-0.005471,0.046401,-0.038318,0.951848,0.300173,-0.079842,-0.005471,0.046401,-0.038318,0.951848,0.300173
32.602000,32602.000000,-0.236570,-0.023255,0.004671,-0.038520,0.951937,0.300140,-0.236570,-0.023255,0.004671,-0.038520,0.951937,0.300140
32.603000,32603.000000,-0.161942,0.032331,-0.012916,-0.039400,0.951959,0.300510,-0.161942,0.032331,-0.012916,-0.039400,0.951959,0.300510
32.604000,32604.000000,-0.017608,0.073238,-0.018316,-0.039240,0.952520,0.300594,-0.017608,0.073238,-0.018316,-0.039240,0.952520,0.300594
32.605000,32605.000000,0.063836,0.016159,-0.026290,-0.039292,0.953117,0.300797,0.063836,0.016159,-0.026290,-0.039292,0.953117,0.300797
32.606000,32606.000000,0.123303,-0.024408,-0.015137,-0.039307,0.953632,0.300659,0.123303,-0.024408,-0.015137,-0.039307,0.953632,0.300659
32.607000,32607.000000,0.084717,-0.020396,-0.018670,-0.039309,0.953480,0.301089,0.084717,-0.020396,-0.018670,-0.039309,0.953480,0.301089
32.608000,32608.000000,-0.050369,-0.065688,0.028067,-0.039214,0.953441,0.301010,-0.050369,-0.065688,0.028067,-0.039214,0.953441,0.301010
32.609000,32609.000000,-0.136032,-0.023872,-0.013113,-0.039192,0.953524,0.300991,-0.136032,-0.023872,-0.013113,-0.039192,0.953524,0.300991
32.610000,32610.000000,-0.084565,-0.000650,-0.030398,-0.039186,0.954010,0.300707,-0.084565,-0.000650,-0.030398,-0.039186,0.954010,0.300707
32.611000,32611.000000,-0.105590,-0.001388,-0.021500,-0.039000,0.954127,0.300727,-0.105590,-0.001388,-0.021500,-0.039000,0.954127,0.300727
32.612000,32612.000000,-0.044107,-0.028254,-0.013386,-0.039235,0.954154,0.300733,-0.044107,-0.028254,-0.013386,-0.039235,0.954154,0.300733
32.613000,32613.000000,0.056495,-0.047791,-0.005261,-0.039481,0.953974,0.300552,0.056495,-0.047791,-0.005261,-0.039481,0.953974,0.300552
32.614000,32614.000000,0.000876,-0.104918,-0.022443,-0.039638,0.953190,0.300695,0.000876,-0.104918,-0.022443,-0.039638,0.953190,0.300695
32.615000,32615.000000,-0.052283,-0.144433,0.020329,-0.039491,0.953005,0.300821,-0.052283,-0.144433,0.020329,-0.039491,0.953005,0.300821
32.616000,32616.000000,-0.138338,-0.094451,0.011132,-0.039450,0.952591,0.301501,-0.138338,-0.094451,0.011132,-0.039450,0.952591,0.301501
32.617000,32617.000000,-0.205620,-0.009475,-0.024011,-0.039160,0.952770,0.301109,-0.205620,-0.009475,-0.024011,-0.039160,0.952770,0.301109
32.618000,32618.000000,-0.180983,0.017481,-0.005936,-0.039088,0.953465,0.301105,-0.180983,0.017481,-0.005936,-0.039088,0.953465,0.301105
32.619000,32619.000000,0.097839,-0.030031,0.016503,-0.039069,0.953631,0.301288,0.097839,-0.030031,0.016503,-0.039069,0.953631,0.301288
32.620000,32620.000000,0.278663,-0.002527,-0.005241,-0.039250,0.954221,0.301056,0.278663,-0.002527,-0.005241,-0.039250,0.954221,0.301056
32.621000,32621.000000,0.155441,0.057743,-0.009660,-0.038646,0.954360,0.301272,0.155441,0.057743,-0.009660,-0.038646,0.954360,0.301272
32.622000,32622.000000,0.039200,0.045998,0.002835,-0.038405,0.953930,0.301047,0.039200,0.045998,0.002835,-0.038405,0.953930,0.301047
32.623000,32623.000000,-0.035029,0.083422,0.012779,-0.038537,0.953457,0.300531,-0.035029,0.083422,0.012779,-0.038537,0.953457,0.300531
32.624000,32624.000000,-0.079495,0.105597,-0.004622,-0.038565,0.953249,0.300498,-0.079495,0.105597,-0.004622,-0.038565,0.953249,0.300498
32.625000,32625.000000,-0.144408,0.031616,0.018106,-0.038848,0.953016,0.300586,-0.144408,0.031616,0.018106,-0.038848,0.953016,0.300586
32.626000,32626.000000,-0.021251,-0.086367,-0.017026,-0.038825,0.952591,0.300608,-0.021251,-0.086367,-0.017026,-0.038825,0.952591,0.300608
32.627000,32627.000000,-0.004036,-0.081153,-0.031854,-0.039013,0.952116,0.300062,-0.004036,-0.081153,-0.031854,-0.039013,0.952116,0.300062
32.628000,32628.000000,-0.019811,-0.113600,-0.041690,-0.039152,0.952095,0.299377,-0.019811,-0.113600,-0.041690,-0.039152,0.952095,0.299377
32.629000,32629.000000,-0.036534,-0.107167,0.055613,-0.039740,0.952003,0.299868,-0.036534,-0.107167,0.055613,-0.039740,0.952003,0.299868
32.630000,32630.000000,-0.139585,-0.085830,0.066508,-0.039324,0.952167,0.300533,-0.139585,-0.085830,0.066508,-0.039324,0.952167,0.300533
32.631000,32631.000000,-0.144308,-0.028680,0.022234,-0.038853,0.952761,0.300408,-0.144308,-0.028680,0.022234,-0.038853,0.952761,0.300408
32.632000,32632.000000,-0.026130,-0.055243,-0.022519,-0.038644,0.952811,0.300564,-0.026130,-0.055243,-0.022519,-0.038644,0.952811,0.300564
32.633000,32633.000000,-0.036886,-0.035249,-0.013077,-0.038780,0.953007,0.300325,-0.036886,-0.035249,-0.013077,-0.038780,0.953007,0.300325
32.634000,32634.000000,-0.159281,-0.016118,0.043029,-0.038538,0.952494,0.300266,-0.159281,-0.016118,0.043029,-0.038538,0.952494,0.300266
32.635000,32635.000000,-0.163635,-0.031094,0.049784,-0.038669,0.952000,0.299977,-0.163635,-0.031094,0.049784,-0.038669,0.952000,0.299977
32.636000,32636.000000,-0.117358,0.017866,0.037790,-0.038515,0.952256,0.299813,-0.117358,0.017866,0.037790,-0.038515,0.952256,0.299813
32.637000,32637.000000,-0.119510,0.015998,0.021564,-0.038576,0.952224,0.299776,-0.119510,0.015998,0.021564,-0.038576,0.952224,0.299776
32.638000,32638.000000,-0.019626,-0.011586,0.003818,-0.038497,0.951935,0.299952,-0.019626,-0.011586,0.003818,-0.038497,0.951935,0.299952
32.639000,32639.000000,-0.008418,-0.045032,0.012778,-0.038658,0.951864,0.299719,-0.008418,-0.045032,0.012778,-0.038658,0.951864,0.299719
32.640000,32640.000000,-0.125061,-0.066029,0.015963,-0.038695,0.951941,0.299476,-0.125061,-0.066029,0.015963,-0.038695,0.951941,0.299476
32.641000,32641.000000,-0.093890,-0.038120,0.009703,-0.038707,0.952146,0.299046,-0.093890,-0.038120,0.009703,-0.038707,0.952146,0.299046
32.642000,32642.000000,0.032280,-0.024654,-0.005993,-0.038710,0.952196,0.299219,0.032280,-0.024654,-0.005993,-0.038710,0.952196,0.299219
32.643000,32643.000000,0.035987,-0.007828,-0.029566,-0.038894,0.952206,0.299171,0.035987,-0.007828,-0.029566,-0.038894,0.952206,0.299171
32.644000,32644.000000,0.004338,-0.023317,0.037799,-0.038943,0.952574,0.298696,0.004338,-0.023317,0.037799,-0.038943,0.952574,0.298696
32.645000,32645.000000,0.049621,-0.053368,0.033554,-0.038490,0.953124,0.298666,0.049621,-0.053368,0.033554,-0.038490,0.953124,0.298666
32.646000,32646.000000,-0.086200,-0.087176,0.000411,-0.038008,0.953171,0.298936,-0.086200,-0.087176,0.000411,-0.038008,0.953171,0.298936
32.647000,32647.000000,-0.192257,-0.141387,-0.053252,-0.038264,0.953182,0.299375,-0.192257,-0.141387,-0.053252,-0.038264,0.953182,0.299375
32.648000,32648.000000,-0.184745,-0.121550,-0.033160,-0.038603,0.953277,0.299479,-0.184745,-0.121550,-0.033160,-0.038603,0.953277,0.299479
32.649000,32649.000000,-0.142848,-0.057292,-0.015498,-0.038683,0.953761,0.299598,-0.142848,-0.057292,-0.015498,-0.038683,0.953761,0.299598
32.650000,32650.000000,-0.006390,-0.061463,-0.031816,-0.038704,0.953322,0.299723,-0.006390,-0.061463,-0.031816,-0.038704,0.953322,0.299723
32.651000,32651.000000,0.120815,-0.003182,-0.016227,-0.038903,0.952104,0.299478,0.120815,-0.003182,-0.016227,-0.038903,0.952104,0.299478
32.652000,32652.000000,0.064797,-0.035940,-0.018305,-0.039414,0.951809,0.299329,0.064797,-0.035940,-0.018305,-0.039414,0.951809,0.299329
32.653000,32653.000000,-0.007865,-0.056883,-0.025052,-0.039624,0.951927,0.299663,-0.007865,-0.056883,-0.025052,-0.039624,0.951927,0.299663
32.654000,32654.000000,-0.072083,-0.028413,0.032971,-0.039491,0.952048,0.299463,-0.072083,-0.028413,0.032971,-0.039491,0.952048,0.299463
32.655000,32655.000000,-0.054529,-0.022100,0.046507,-0.038994,0.952170,0.299043,-0.054529,-0.022100,0.046507,-0.038994,0.952170,0.299043
32.656000,32656.000000,-0.130959,-0.026538,0.050079,-0.039052,0.952759,0.299776,-0.130959,-0.026538,0.050079,-0.039052,0.952759,0.299776
32.657000,32657.000000,-0.050208,-0.074404,0.030279,-0.038979,0.952625,0.299952,-0.050208,-0.074404,0.030279,-0.038979,0.952625,0.299952
32.658000,32658.000000,0.035480,-0.085367,0.011995,-0.039241,0.952221,0.299905,0.035480,-0.085367,0.011995,-0.039241,0.952221,0.299905
32.659000,32659.000000,-0.056349,-0.074560,0.022023,-0.039116,0.951933,0.299894,-0.056349,-0.074560,0.022023,-0.039116,0.951933,0.299894
32.660000,32660.000000,-0.085364,-0.099079,0.037873,-0.039178,0.951957,0.300077,-0.085364,-0.099079,0.037873,-0.039178,0.951957,0.300077
32.661000,32661.000000,-0.105987,-0.064909,0.008513,-0.039475,0.951962,0.300126,-0.105987,-0.064909,0.008513,-0.039475,0.951962,0.300126
32.662000,32662.000000,-0.070751,-0.049988,0.014470,-0.039543,0.952060,0.300229,-0.070751,-0.049988,0.014470,-0.039543,0.952060,0.300229
32.663000,32663.000000,-0.075691,-0.119431,0.062348,-0.039460,0.952355,0.300252,-0.075691,-0.119431,0.062348,-0.039460,0.952355,0.300252
32.664000,32664.000000,0.062686,-0.030363,0.006466,-0.039073,0.952607,0.300346,0.062686,-0.030363,0.006466,-0.039073,0.952607,0.300346
32.665000,32665.000000,0.008792,0.031817,-0.026215,-0.038887,0.952581,0.300183,0.008792,0.031817,-0.026215,-0.038887,0.952581,0.300183
