X_GYRO_LWR,Y_GYRO_LWR,Z_GYRO_LWR,X_ACCL_LWR,Y_ACCL_LWR,Z_ACCL_LWR,DATA_CNTR,TIME_STAMP_LWR,USB_TIMESTAMP_MS
-59507572,71961864,11369700,33853160,30622287,10059351,3149,12805,24766.9549
-59093145,71863130,11494619,33910295,30085200,11032007,3150,12827,24766.9549
-58518820,71632731,11682321,33519399,29639943,11793606,3151,12849,24766.9549
-58420215,71268690,11905131,33527499,29146608,11990022,3152,12871,24766.9549
-58003428,71100746,12285398,33623855,29164964,12740407,3153,12894,24766.9549
-57748758,71035576,12315623,33551858,28675179,13335066,3154,12916,24767.9527
-57203415,70376276,12631233,33280852,28325495,13833861,3155,12938,24767.9527
-56660621,70406341,12978697,33470884,27871786,14131214,3156,12961,24767.9527
-55834106,70082320,12877420,33402938,27649116,14811407,3157,12983,24767.9527
-55639030,69814548,13291095,33634418,27455388,15275524,3158,13005,24767.9527
-55190853,69484243,13543488,33496901,27269079,15501240,3159,13027,24767.9527
-54522404,69288812,13602880,33357387,27017038,15993587,3160,13050,24767.9527
-53820473,68927504,13789739,33680054,27058853,16533224,3161,13072,24767.9527
-53469052,68762395,13947005,33391052,26808911,17119811,3162,13094,24767.9527
-52957593,68367515,14135140,33404600,26279843,17608361,3163,13117,24767.9527
-52223512,68103552,14417539,33304222,26141002,17963139,3164,13139,24785.9514
-51777297,67809172,14446502,33484458,25933279,18512653,3165,13161,24785.9514
-51202583,67610742,14698038,33534596,25926941,18844737,3166,13183,24785.9514
-50627322,67150407,14885753,33644963,25766245,19054518,3167,13206,24785.9514
-50022811,67053277,14945563,33711870,25605533,19488995,3168,13228,24785.9514
-49351309,66363371,15132655,33683370,25665286,19783779,3169,13250,24785.9514
-48650697,66134773,15223754,33856912,25622529,20117644,3170,13273,24785.9514
-48012447,65936453,15474866,34028208,25344133,19998612,3171,13295,24785.9514
-47564116,65377533,15631517,34422401,25159069,20301101,3172,13317,24785.9514
-46769916,65315295,15594298,34345093,25278796,20479212,3173,13339,24785.9514
-46101085,65217088,15749438,34548360,25053679,20886688,3174,13362,24785.9514
-45524765,64624484,16000997,34446455,25257139,21168005,3175,13384,24785.9514
-44728596,64461065,16155292,34604776,25085804,21272256,3176,13406,24785.9514
-44281603,64230623,16311924,34753258,25045585,21459944,3177,13428,24785.9514
-43359931,64070324,16273861,35079217,24943942,21648987,3178,13451,24785.9514
-42306444,63511061,16617990,35152892,24608932,21895584,3179,13473,24785.9514
-42016716,63212123,16935278,35330368,24672412,21927448,3180,13495,24785.9514
-41284567,62657804,16834675,35412782,24892064,22094272,3181,13518,24803.9499
-40521886,62725517,16893414,35483698,24891238,22355950,3182,13540,24803.9499
-39850543,62329484,17208161,35775458,25152337,22424557,3183,13562,24803.9499
-39055157,62167384,17266702,35920167,25230048,22520314,3184,13584,24803.9499
-38735344,61708282,17296524,35928880,25614554,22718268,3185,13607,24803.9499
-37811058,61543588,17577643,35941679,25754468,22863472,3186,13629,24803.9499
-37492705,61315300,17543616,36031489,26077792,22934429,3187,13651,24803.9499
-36821879,60854888,17762612,36096093,26291418,23150058,3188,13674,24803.9499
-36281292,60725549,17759012,36114817,26576212,23222229,3189,13696,24803.9499
-35989447,60162071,18203987,36552615,26776502,23183431,3190,13718,24803.9499
-35385452,60000565,18168047,36515517,27120642,23421600,3191,13740,24803.9499
-34779488,59737877,18323621,36694370,27405490,23524819,3192,13763,24803.9499
-34300855,59475148,18448125,36738381,27648111,23691182,3193,13785,24803.9499
-33950734,59246980,18413886,36960904,27642890,24083913,3194,13807,24803.9499
-33537225,59182414,18443049,37076935,27894527,24188357,3195,13830,24803.9499
-33056737,58655584,18663322,37066328,27900446,24479594,3196,13852,24803.9499
-32640856,58391294,18884006,37178517,27950656,24588111,3197,13874,24803.9499
-32257929,58226746,19009140,37240720,28047318,24619476,3198,13896,24822.9521
-31875505,57867307,18974697,37301939,28072658,24904822,3199,13919,24822.9521
-31460803,57637623,19067705,37605566,28029682,24768687,3200,13941,24822.9521
-31236185,57406336,19225823,37881893,28140578,25049838,3201,13963,24822.9521
-30915613,57206941,19479058,37978149,28166071,25162632,3202,13986,24822.9521
-30532137,56780489,19540372,38047671,28283129,25291344,3203,14008,24822.9521
-30371839,56550278,19603160,38246533,28322952,25496488,3204,14030,24822.9521
-29924841,56254581,19727878,38272361,28226153,25665748,3205,14052,24822.9521
-29890306,56021690,19951106,38434800,28401909,25899877,3206,14075,24822.9521
-29541480,55665207,19693447,38329315,28416631,26107483,3207,14097,24822.9521
-29317116,55369101,19787541,38577298,28767513,26281644,3208,14119,24822.9521
-29029601,54976014,19785656,38661341,28643647,26670934,3209,14141,24822.9521
-28711388,54845830,19783543,38881272,28614576,26745000,3210,14164,24822.9521
-28580352,54382928,20038067,38693371,28695535,27041992,3211,14186,24822.9521
-28484245,54186203,20037443,39017808,28853999,27162626,3212,14208,24822.9521
-28260929,53891857,20004058,39235375,29148610,27267424,3213,14231,24822.9521
-27972763,53530299,20097925,39507875,29134838,27236867,3214,14253,24822.9521
-28002548,53298485,20225823,39620074,29379965,26843557,3215,14275,24841.008
-27875632,53201744,20129226,39384062,29760816,27290315,3216,14297,24841.008
-27841059,52577316,20160970,39512597,29473500,27535634,3217,14320,24841.008
-27458794,52511750,20254182,39694043,29354843,27921641,3218,14342,24841.008
-27299140,52184755,20189306,39944823,28883299,28239497,3219,14364,24841.008
-27170354,52019241,20316140,39954639,28868519,28754306,3220,14387,24841.008
-27009380,51559535,20347026,39949954,28918694,29106163,3221,14409,24841.008
-26943844,51132371,20378546,39912388,28743403,29148058,3222,14431,24841.008
-26943047,51000596,20410472,39963075,28622762,29172730,3223,14453,24841.008
-26719589,50608147,20345175,39714713,28695481,29173172,3224,14476,24841.008
-26623088,50378134,20376472,39732639,28476728,29516787,3225,14498,24841.008
-26271253,49983969,20469917,40125800,28071921,29649201,3226,14520,24841.008
-26176332,49887107,20373533,40185086,27815999,29900615,3227,14543,24841.008
-26205436,49360541,20437613,40565584,27420177,30062083,3228,14565,24841.008
-25791919,49230719,20434864,40455116,27045506,30052125,3229,14587,24841.008
-25792533,48807654,20147627,40880391,26885111,30452305,3230,14609,24841.008
-25440180,48477866,20336823,40645244,26497742,30630975,3231,14632,24841.008
-25089396,48150715,20334510,40777631,26604702,30916843,3232,14654,24859.5143
-24865683,47823082,20333046,40572380,26233603,30961481,3233,14676,24859.5143
-24738333,47627358,20268564,40968371,26017290,31369676,3234,14698,24860.5239
-24293177,47465248,20233685,41065075,25742950,31704569,3235,14721,24860.5239
-23878054,46941252,20230957,41094536,25367054,32025015,3236,14743,24860.5239
-23525842,46709568,20452062,41223574,25105426,32198351,3237,14765,24860.5239
-22826135,46384625,20383576,41124556,24971805,32406070,3238,14788,24860.5239
-22442252,45794373,20412982,41110869,24538954,32586234,3239,14810,24860.5239
-21806610,45535322,20312999,40869852,24390491,32689685,3240,14832,24860.5239
-21517676,45205293,20502616,41270383,24114217,32980415,3241,14854,24860.5239
-21104028,44944959,20436036,41260597,23564050,33001231,3242,14877,24860.5239
-20338032,44517757,20654394,41438309,23043675,33324995,3243,14899,24860.5239
-19797169,44257467,20618883,41736464,22711708,33525128,3244,14921,24860.5239
-19286366,43896313,20743181,41460872,22603640,33802916,3245,14944,24860.5239
-18428744,43671395,20609793,41650189,22336604,33625634,3246,14966,24860.5239
-17918324,43213018,20638342,41595029,21990645,33789021,3247,14988,24860.5239
-17281227,42788300,20634123,41883170,21852937,33663355,3248,15010,24860.5239
-16613817,42529370,20533927,42190345,21776168,33888537,3249,15033,24878.2757
-15722061,42170106,20623761,42331224,21997544,34069992,3250,15055,24878.2757
-14990726,41943387,20586976,42318655,21986226,34098712,3251,15077,24878.2757
-14383568,41515582,20806394,42549661,21779607,34363833,3252,15100,24878.2757
-13460824,41092500,20768347,42490560,22056287,34648251,3253,15122,24878.2757
-12821757,40566712,20955642,42538474,22105709,34681077,3254,15144,24878.2757
-12091079,40373720,20855019,42106739,22170484,34982183,3255,15166,24878.2757
-11453064,39914946,20946554,42199459,21982468,35172521,3256,15189,24878.2757
-10657416,39752407,21037013,42532361,22280246,35206600,3257,15211,24878.2757
-9924353,39229178,21064081,42660087,22311778,35733440,3258,15233,24878.2757
-9478807,39099037,21093035,42885833,22318419,35756876,3259,15256,24878.2757
-8680889,38443340,21215440,42529640,22563885,35538457,3260,15278,24878.2757
-8044463,38182971,21211212,42756218,22500654,35618231,3261,15300,24878.2757
-7216377,37856312,21301467,42393747,22399353,35697193,3262,15322,24878.2757
-6642293,37430585,21361508,42136931,22565412,35925386,3263,15345,24878.2757
-6004688,37135611,21484953,42946715,22659497,35917289,3264,15367,24878.2757
-5271478,36449022,21448194,43702098,22560762,35716221,3265,15389,24878.2757
-4698205,36285637,21540138,43444556,22631866,35816110,3266,15411,24897.2572
-4156157,35925484,21600387,43489142,22784393,35771123,3267,15434,24897.2572
-3550445,35597981,21692129,43525752,22970676,35830429,3268,15456,24897.2572
-2977292,35336931,21720242,43312970,23461245,35631525,3269,15478,24897.2572
-2309481,34979458,21620053,43666741,23714644,35741597,3270,15501,24897.2572
-1924028,34386571,21840966,43830291,24129580,36115115,3271,15523,24897.2572
-1508280,34155129,22061647,43874130,24143682,36419363,3272,15545,24897.2572
-871573,33698551,21993593,43862057,24196562,36318435,3273,15567,24897.2572
-487707,33304068,22118742,43774463,24759695,36421738,3274,15590,24897.2572
118277,32845613,22178572,43885079,25070004,36501741,3275,15612,24897.2572
405513,32648734,22240511,44066456,25446336,36372814,3276,15634,24897.2572
883515,32158706,22173519,43857363,25536687,36486793,3277,15657,24897.2572
1205420,31696089,22458686,44153838,25898241,36347258,3278,15679,24897.2572
1652279,31498495,22615317,44139155,26133689,36598923,3279,15701,24897.2572
1780725,30778961,22423002,44108854,26310030,36590088,3280,15723,24897.2572
2292313,30416491,22643053,44178136,26308835,36481341,3281,15746,24897.2572
2389994,30151873,22802021,44451478,26690068,36207751,3282,15768,24897.2572
2645767,29497640,22672689,44625494,26854915,36461843,3283,15790,24915.3252
2997049,29430635,22861867,44676939,26792944,36272396,3284,15813,24915.3252
3094621,28937840,22893176,44855952,27046345,36310440,3285,15835,24915.3252
3446063,28576964,22954700,45271665,27259264,36260925,3286,15857,24915.3252
3639321,28181756,23081121,45154450,27347881,36050555,3287,15879,24915.3252
3959657,27721775,23174779,45242616,27474596,36020310,3288,15902,24915.3252
3992770,27328161,23142671,45552669,27441324,36012239,3289,15924,24915.3252
4027973,26931032,23365907,45623992,27777971,35931196,3290,15946,24915.3252
4379152,26570594,23395512,45652860,27751926,35983792,3291,15969,24915.3252
4317873,26207708,23491712,45868208,27883924,35871852,3292,15991,24915.3252
4638865,25713120,23713047,45805792,27966467,36051995,3293,16013,24915.3252
4545168,25318584,23713706,45817283,28118375,35913995,3294,16035,24915.3252
4802338,25086100,23967366,45975712,28183545,36236778,3295,16058,24915.3252
5119925,24663361,23741842,46066710,28029569,36043138,3296,16080,24915.3252
5093186,24002329,24029355,46043715,28240185,36245080,3297,16102,24915.3252
5285247,23837495,24123845,46269522,28251444,36258786,3298,16124,24915.3252
5001721,23506173,24253446,46152748,28177576,36112687,3299,16147,24915.3252
5257992,23112087,24315607,45966142,28307465,36205532,3300,16169,24934.3255
5165340,22715792,24443938,46104321,28293465,36393756,3301,16191,24934.3255
5231405,22222438,24507378,46071768,28377307,36322827,3302,16214,24934.3255
5137702,21893158,24539951,46201650,28300471,36244880,3303,16236,24934.3255
4918903,21396959,24732973,46330660,28216730,36458717,3304,16258,24934.3255
5144044,21164794,24954927,46547347,28204417,36608762,3305,16280,24934.3255
5209995,20508518,24922622,46437207,28056491,36458947,3306,16303,24934.3255
5148041,20375127,25050726,46667885,27997525,36390582,3307,16325,24934.3255
5213717,19849803,25050331,46603662,27992530,36351135,3308,16347,24934.3255
4960391,19521238,24988212,46948983,27697074,36613687,3309,16370,24934.3255
4996123,19057974,25243370,47253712,27866670,36260384,3310,16392,24934.3255
5029101,18697209,25211224,47701939,27845920,36415717,3311,16414,24934.3255
4904401,18497003,25403557,47939002,28053912,36268424,3312,16436,24934.3255
4780384,18002046,25532107,48188290,28030991,35835149,3313,16459,24934.3255
4751401,17573145,25660015,48307357,28351701,35889380,3314,16481,24934.3255
4624087,17377333,25533202,48483592,28357746,35886547,3315,16503,24934.3255
4468563,16881815,25693883,48688486,28524780,35812471,3316,16526,24934.3255
4249089,16615111,25918809,48376068,28883574,35899919,3317,16548,24952.3439
4122317,16223092,25728170,48607791,28809218,36289405,3318,16570,24953.3342
3745195,15791108,25986084,48832465,28794435,36391305,3319,16592,24953.3342
3587171,15462905,25923328,48872606,29019328,36475009,3320,16615,24953.3342
3366785,15165112,26020584,49054809,28898116,36448944,3321,16637,24953.3342
2988108,14604810,26055080,49042311,29069032,36554105,3322,16659,24953.3342
2958724,14274454,26182983,49456839,28900932,36388206,3323,16682,24953.3342
2547342,13943967,26217679,49355373,29071990,36244139,3324,16704,24953.3342
2168002,13482649,26220251,49408785,28897765,36263888,3325,16726,24953.3342
2137451,13056386,26156652,49912201,28968944,36097559,3326,16748,24953.3342
1758997,12887183,26414553,50150809,28924210,35959235,3327,16771,24953.3342
1506850,12524012,26480107,50380833,28904272,35899734,3328,16793,24953.3342
1222162,12031527,26386291,50511694,28628288,35995339,3329,16815,24953.3342
1064662,11702445,26387370,50655811,28415850,35925582,3330,16837,24953.3342
780606,11437258,26485050,50963472,28012820,36055931,3331,16860,24953.3342
591611,10977104,26454431,50977030,27881049,35991214,3332,16882,24953.3342
339847,10711158,26615733,51171305,27196844,36096262,3333,16904,24953.3342
183914,10379440,26808322,51424867,27123746,36102682,3334,16927,24970.8454
-166156,10085557,26587247,51379969,26892231,36036416,3335,16949,24970.8454
-193837,9719717,26906661,51750908,26693924,36141338,3336,16971,24970.8454
-287796,9325620,26875436,51737892,26443091,36251695,3337,16993,24971.8456
-381628,8963931,26876128,51763446,26227685,36341631,3338,17016,24971.8456
-601344,8501898,26973393,51897674,25996776,36272309,3339,17038,24971.8456
-789446,8268602,27166187,52173749,25949021,36269096,3340,17060,24971.8456
-854258,7944278,26847451,52310619,25768967,36028600,3341,17083,24971.8456
-947190,7744191,27039607,52317670,25807671,36362884,3342,17105,24971.8456
-1164293,7277764,27456053,52240452,25720152,36120082,3343,17127,24971.8456
-1163977,6754836,27264576,52521921,25784376,36539280,3344,17149,24971.8456
-1258210,6491691,27265227,52559305,25599809,36578110,3345,17172,24971.8456
-1225754,6131803,27169282,52717876,25443874,36784004,3346,17194,24971.8456
-1444821,5701300,27362300,52396880,25201816,36852644,3347,17216,24971.8456
-1412512,5504773,27330182,52546439,25080251,36936771,3348,17239,24971.8456
-1347899,5176976,27297858,52460435,24752163,37036947,3349,17261,24971.8456
-1345126,4878708,27489383,52609138,24431777,37190708,3350,17283,24971.8456
-1691518,4382906,27619417,52526102,24340366,37157445,3351,17305,24990.0857
-1499561,3924640,27554334,52803362,24149943,37062980,3352,17328,24990.0857
-1306048,3594249,27744588,52794563,23755272,37119206,3353,17350,24990.0857
-1305493,3267089,27648852,53025850,23669810,37212714,3354,17372,24990.0857
-1302587,2935974,27840380,52838506,23243977,37157415,3355,17394,24990.0857
-1332226,2540801,27904451,53052840,23230812,37272602,3356,17417,24990.0857
-1140798,2148669,27807446,53077776,22724858,37279799,3357,17439,24990.0857
-1009634,1718175,28093884,53223113,22325904,37287306,3358,17461,24990.0857
-848661,1258470,28124767,53288164,22234315,37336086,3359,17484,24990.0857
-625756,1193180,28155204,53363552,21525828,37442413,3360,17506,24990.0857
-464516,667779,28186091,53339925,21163858,37557203,3361,17528,24990.0857
-334780,141817,28249108,53357156,20664564,37662016,3362,17550,24990.0857
-14719,-187209,28374574,53472229,20055080,37753476,3363,17573,24990.0857
273587,-646872,28436527,53417780,19861556,37887186,3364,17595,24990.0857
751436,-908283,28465277,53655957,19211902,37748769,3365,17617,24990.0857
1040125,-1270720,28622978,53615677,18849475,37718410,3366,17640,24990.0857
1550277,-1663401,28651524,53616124,18385086,37861108,3367,17662,24990.0857
1934677,-2189277,28776680,53710312,18283807,37916443,3368,17684,25008.4689
2412020,-2613170,28677768,53844215,17850175,37583618,3369,17706,25008.4689
2637842,-3107680,28867820,53742366,17703957,37713747,3370,17729,25008.4689
3179360,-3401698,28896148,53996371,17418779,37580936,3371,17751,25008.4689
3816709,-3761489,28955761,53988279,17264663,37583133,3372,17773,25008.4689
4135993,-4154455,28953662,54198867,17034909,37596050,3373,17796,25008.4689
4678818,-4450671,29141580,54400582,16804450,37309793,3374,17818,25008.4689
4967767,-4813547,29331200,54565524,16317246,37312457,3375,17840,25008.4689
5636515,-5400955,29231023,54632769,16219715,37393051,3376,17862,25008.4689
5986247,-5661091,29132949,54696589,16170716,37266626,3377,17885,25008.4689
6657341,-6187198,29351950,54691899,15997260,37501220,3378,17907,25008.4689
7327644,-6646730,29507111,54501109,15930790,37825285,3379,17929,25008.4689
7615281,-6942152,29569054,54689790,15903707,37559096,3380,17952,25008.4689
8220601,-7301625,29596961,54388151,15596202,37636235,3381,17974,25008.4689
8763038,-7629810,29721045,54601279,15642377,37566456,3382,17996,25008.4689
9145340,-8086912,29622771,54464595,15262347,37591857,3383,18018,25008.4689
9625687,-8515639,29874957,54568089,15389710,37533013,3384,18041,25008.4689
10231658,-8843581,29998617,54653045,15016621,37414961,3385,18063,25027.465
10645742,-9431076,29836301,54763519,14821666,37127754,3386,18085,25027.465
11379950,-9662629,30150615,54784465,14593551,36766745,3387,18107,25027.465
11827484,-10089719,30275342,54887494,14470316,36876784,3388,18130,25027.465
12303783,-10544263,30016939,55035091,14240689,36554363,3389,18152,25027.465
13035786,-10935222,29980163,55090982,14021407,36391093,3390,18174,25027.465
13294549,-11431368,30297674,55288491,13886591,36331323,3391,18197,25027.465
14026138,-11593271,30324721,55289120,13652282,36272975,3392,18219,25027.465
14567547,-12115466,30225389,55208623,13790860,36076783,3393,18241,25027.465
15238756,-12478651,30540134,55449510,13486495,36054633,3394,18263,25027.465
15587816,-12640685,30473977,55308350,13389769,35845587,3395,18286,25027.465
16225044,-13098141,30469759,55311009,13195031,35796660,3396,18308,25027.465
16863175,-13459250,30625126,55406444,13197838,35948117,3397,18330,25027.465
17278947,-13951717,30718150,55405422,13117832,35797007,3398,18353,25027.465
17981157,-14509232,30841185,55441178,13217752,35643111,3399,18375,25027.465
18427498,-14771203,30902065,55195945,13247738,35431503,3400,18397,25027.465
19062749,-15062224,30738249,55111687,13280825,35578093,3401,18419,25027.465
19575379,-15426383,31085972,55090502,13393036,35566564,3402,18442,25045.4725
19990239,-15949939,31051326,55121500,13539835,35483278,3403,18464,25045.4725
20499465,-16243199,31016029,54939594,13493286,35528170,3404,18486,25045.4725
21043761,-16900741,31203968,55150549,13549885,35304632,3405,18509,25045.4725
21426560,-17097697,31297187,55014185,13575032,35027266,3406,18531,25045.4725
21905733,-17557075,31389785,55220684,13810705,34774741,3407,18553,25045.4725
22257581,-18081752,31419399,55253326,13796479,34496641,3408,18575,25045.4725
22703794,-18376132,31448363,55299996,13930454,34129201,3409,18598,25045.4725
22896102,-18410894,31638601,55367676,14098284,34024944,3410,18620,25045.4725
23469928,-18901439,31634809,55449652,14145659,34026627,3411,18642,25045.4725
23852759,-19424676,31568457,55463655,14122782,33709059,3412,18665,25045.4725
24299757,-19720375,31693175,55571340,14361183,33517857,3413,18687,25045.4725
24652497,-20018194,31946201,55798292,14286083,33399483,3414,18709,25045.4725
25004976,-20315573,32167310,55879176,14525900,33162358,3415,18731,25045.4725
25197845,-20742750,32229898,56126145,14519014,33119843,3416,18754,25045.4725
25612686,-21070539,32290994,56062116,14820675,32826899,3417,18776,25045.4725
25932217,-21333433,32384642,56029771,14931699,32668414,3418,18798,25045.4725
26348111,-21728235,32541495,56248720,15159198,32480241,3419,18820,25063.9862
26539501,-21728830,32635976,56249989,15223457,32442185,3420,18843,25063.9862
26638086,-22449797,32539620,56292464,15435408,32288160,3421,18865,25063.9862
26768057,-22715173,32762212,56328136,15720119,32189899,3422,18887,25063.9862
26833576,-22946624,32889472,56307468,15738378,32076788,3423,18910,25063.9862
26837005,-23278620,33144836,56070777,16124420,31969800,3424,18932,25063.9862
26997054,-23638902,33111877,56399243,16113654,31761554,3425,18954,25063.9862
27159330,-24035550,33334266,56277347,16365660,31666176,3426,18976,25063.9862
27160541,-24396436,33302368,56302265,16363746,31636353,3427,18999,25063.9862
27162811,-24889828,33334314,56639659,16572151,31174594,3428,19021,25063.9862
27134198,-25090990,33621800,56743030,16836442,30939163,3429,19043,25063.9862
27294624,-25288792,33716504,56695399,16554143,30821675,3430,19066,25063.9862
27201686,-25423621,33940574,56773787,16675963,30602320,3431,19088,25063.9862
27172187,-25916898,33972733,56817548,16670216,30575086,3432,19110,25063.9862
27206467,-26214605,34132127,56955317,16801003,30307340,3433,19132,25063.9862
26859277,-26578578,34230236,56821527,16804049,30043605,3434,19155,25063.9862
26796921,-26613425,34358334,56981019,16652891,29750078,3435,19177,25063.9862
27021036,-27039601,34356873,57223542,16960447,29527978,3436,19199,25082.988
26642480,-27502238,34455200,57204383,17045622,29430375,3437,19222,25082.988
26454766,-27703564,34711829,57309419,16892235,29298527,3438,19244,25082.988
26487076,-27900091,34679710,57386340,16946038,29105682,3439,19266,25082.988
26044443,-28166320,34810340,57329286,16911093,28926001,3440,19288,25082.988
25951669,-28660278,34874813,57209692,16981237,28834521,3441,19311,25082.988
25825802,-28956392,34875679,57036460,16821392,29130488,3442,19333,25082.988
25478205,-29156563,35005697,56987666,16814106,29028478,3443,19355,25082.988
25352988,-29421147,35102315,56908454,16823834,29180218,3444,19378,25082.988
25039001,-29754787,35391718,56963401,16455934,29124043,3445,19400,25082.988
25008039,-30115356,35328116,56734444,16205550,28977105,3446,19422,25082.988
24628284,-30445723,35362600,56550993,16218013,28671989,3447,19444,25082.988
24470636,-30611444,35427507,56562174,16395676,28289515,3448,19467,25082.988
24219260,-30845420,35652644,56602672,16179997,28268429,3449,19489,25082.988
23968299,-31308452,35813958,56455138,16018838,28098496,3450,19511,25082.988
23875258,-31736715,35878456,56418104,15844301,27885763,3451,19533,25082.988
23495906,-32067521,35944857,56505861,15466232,27898111,3452,19556,25082.988
23179029,-32265703,35946990,56737184,15313084,27576267,3453,19578,25100.9843
22991342,-32727943,36075961,56711656,15442124,27536023,3454,19600,25100.9843
22738914,-32894905,36205341,56743857,15201359,27470778,3455,19623,25101.984
22613820,-33061825,36365789,56505746,15056303,27394953,3456,19645,25101.984
22201915,-33391432,36336649,56511021,14624676,27182034,3457,19667,25101.984
22109002,-33787288,36433062,56118342,14551901,27208901,3458,19689,25101.984
21888616,-34085082,36530318,56587651,14735042,27410612,3459,19712,25101.984
21572264,-34284255,36596288,56684755,14446160,27550500,3460,19734,25101.984
21257505,-34747089,36726108,56145450,14551631,27325936,3461,19756,25101.984
21004013,-34716525,36823558,55845091,14884736,27216644,3462,19779,25101.984
20561662,-35178964,36890391,55167966,15111061,26822678,3463,19801,25101.984
20277613,-35509408,36956156,54786140,15349388,26384961,3464,19823,25101.984
19995667,-35973881,37213437,55265689,15209216,26236501,3465,19845,25101.984
19711083,-36172933,37279220,55621873,14434185,26922859,3466,19868,25101.984
19301282,-36636570,37441620,55718387,13996128,27343827,3467,19890,25101.984
19144037,-36900835,37506532,55233952,13112099,27511203,3468,19912,25101.984
18639189,-37300017,37733376,55396549,12864855,27526467,3469,19935,25101.984
18418304,-37857956,37639139,55442077,12630905,27084075,3470,19957,25119.9979
18133064,-38023281,37641058,55430395,12518075,26736438,3471,19979,25119.9979
18102222,-38253777,37673203,55479599,12476399,26390949,3472,20001,25119.9979
17692805,-38620189,37931326,55056478,12690848,26270068,3473,20024,25119.9979
17407723,-39079386,37805591,55303572,12645308,26100894,3474,20046,25119.9979
17252569,-39347168,38125846,55291123,12656768,25749574,3475,20068,25119.9979
16903263,-39446600,38096268,55424812,12484882,25706547,3476,20090,25119.9979
16779507,-39941997,38256735,55401344,12153203,25618248,3477,20113,25119.9979
16400933,-40208865,38450805,55014803,11919753,25556888,3478,20135,25119.9979
16212974,-40540668,38611686,54605855,11644655,25367038,3479,20157,25119.9979
16055729,-40804932,38676599,54426907,11426754,25490350,3480,20180,25119.9979
15739001,-41166587,38614905,54339748,11471639,25871435,3481,20202,25119.9979
15359642,-41432135,38713221,54328883,10932028,25827153,3482,20224,25119.9979
15077838,-41994712,38938588,54261178,10779709,26028331,3483,20246,25119.9979
14856024,-42387972,38812424,54408855,10321617,25862832,3484,20269,25119.9979
14699167,-42620269,38941170,54274384,9947224,25735222,3485,20291,25119.9979
14510020,-42851806,39006293,54139131,9444820,25524841,3486,20313,25119.9979
14258268,-43248264,39103768,53872859,9140978,25499809,3487,20336,25137.9907
14101424,-43611072,39168685,53839160,8921960,25361403,3488,20358,25137.9907
13721696,-44104360,39107424,53772988,8550241,25366246,3489,20380,25137.9907
13820435,-44501247,39330236,53657386,8199347,25277725,3490,2,25137.9907
13599661,-44831009,39363658,53830387,7925807,25347369,3491,23,25137.9907
13472596,-44896749,39332592,53212057,7457070,25326490,3492,44,25137.9907
13443358,-45390465,39396669,53319860,7008030,25362972,3493,66,25137.9907
13384164,-45691611,39780126,52885430,6673563,25151557,3494,87,25137.9907
13352288,-45919908,39652680,52577537,6196221,25139717,3495,108,25137.9907
13227600,-46250626,39781219,52594497,6050162,25044161,3496,129,25137.9907
13357323,-46646076,39908065,52435793,5730051,25144646,3497,150,25137.9907
13360905,-47140989,40067682,52582341,5277009,24996915,3498,171,25137.9907
13361715,-47403331,40035779,52645012,5046855,24870964,3499,192,25137.9907
13523071,-47765812,40162410,52560713,4970038,24840351,3500,213,25137.9907
13398638,-48031714,40354782,52272222,4870934,24479708,3501,235,25137.9907
13496453,-48329179,40513752,52224529,4667096,24474242,3502,256,25137.9907
13402239,-48788093,40418661,51946893,4682987,24191286,3503,277,25137.9907
13532083,-49085877,40609337,52123579,4234343,23949520,3504,298,25155.2089
13439023,-49318191,40769578,52294205,3937817,23786002,3505,319,25155.2089
13597631,-49643249,40577027,52291635,3838714,23770230,3506,340,25155.2089
13568765,-49909228,40800680,52453408,3455944,23626441,3507,361,25155.2089
13539641,-50240025,40960502,52027244,3598946,23565523,3508,383,25155.2089
13604643,-50535852,40992012,51936325,3665405,23468339,3509,404,25155.2089
13288297,-50800282,41026068,51800098,3624470,23621677,3510,425,25155.2089
13483665,-51394773,41312091,51704814,3702561,23696820,3511,446,25155.2089
13451770,-51427302,41280386,51656277,3617135,23585526,3512,467,25155.2089
13262641,-51854609,41249765,51520982,3464372,23400496,3513,488,25155.2089
13456021,-52152152,41440018,51296748,3266849,23414906,3514,509,25155.2089
13363759,-52516477,41632183,51390017,2980149,23376424,3515,531,25155.2089
13112128,-52815270,41793487,51296329,2793211,23165396,3516,552,25155.2089
13049031,-53305592,41602432,51197666,2517533,23072809,3517,573,25155.2089
13243074,-53702118,41824607,51028210,2211309,22966475,3518,594,25155.2089
13086204,-53803900,42017168,50968203,2080405,22720002,3519,615,25155.2089
12926613,-54129467,41762890,51062572,1926196,22631367,3520,636,25155.2089
12962855,-54463098,42145713,51083166,1810979,22281751,3521,657,25173.3332
12582464,-54857402,42052528,50891313,1825066,21849659,3522,678,25173.3332
12392545,-55218134,41958067,51022623,1600276,21953378,3523,700,25173.3332
12363786,-55255936,42309380,50906057,1401135,21657519,3524,721,25173.3332
12109152,-55582304,42087671,50778118,1310332,21591087,3525,742,25173.3332
12016379,-56076262,42152171,50773501,762148,21321152,3526,763,25173.3332
11635574,-56241510,42122809,50668355,615778,21136671,3527,784,25173.3332
11605272,-56537701,42154956,50788792,217491,20936845,3528,805,25173.3332
