X_GYRO_LWR,Y_GYRO_LWR,Z_GYRO_LWR,X_ACCL_LWR,Y_ACCL_LWR,Z_ACCL_LWR,DATA_CNTR,TIME_STAMP_LWR,USB_TIMESTAMP_MS
41767,105053,-129278,3794633,-49287918,-17190293,27407,4917,15078.8001
73260,236125,-97581,3901753,-49519755,-17398216,27408,4938,15078.8001
-52104,134902,62862,3845552,-49423217,-17235458,27409,4958,15078.8001
-273430,67043,160103,3859345,-49684201,-17201829,27410,4979,15078.8001
169878,169035,29457,3859760,-49377342,-17101984,27411,4999,15078.8001
11707,4192,30528,3968946,-49523647,-16958217,27412,5020,15078.8001
106228,5872,-65861,4007999,-49264670,-17173989,27413,5040,15078.8001
139041,4235,61597,3952010,-49238814,-17234018,27414,5061,15078.8001
74989,-60384,-33727,3816753,-49296478,-17372525,27415,5081,15078.8001
-115767,102253,31370,4025573,-49244553,-17376572,27416,5102,15078.8001
10923,5509,-65225,3928746,-49193929,-17260372,27417,5122,15078.8001
43743,-61382,30320,4004294,-49053801,-17469331,27418,5143,15078.8001
139048,-61020,29684,3916205,-49102615,-17595057,27419,5163,15078.8001
266778,-94264,92672,3793998,-49286503,-17382903,27420,5184,15078.8001
11962,69009,94359,3927525,-49457849,-17436328,27421,5204,15078.8001
43482,-60943,-1597,3972109,-49376599,-17293840,27422,5225,15078.8001
-20597,135462,30732,3817437,-49327041,-17285878,27423,5245,15097.1914
234212,37445,60958,3710995,-49605210,-17025220,27424,5265,15097.1914
-145955,-31017,159260,3901074,-49409959,-17149656,27425,5286,15097.1914
138117,103657,-2244,3868411,-49716576,-17050650,27426,5306,15097.1914
43484,-125936,-65431,3879235,-49586632,-16988555,27427,5327,15097.1914
-19931,-28513,-1178,3694573,-49872206,-16809409,27428,5347,15097.1914
297222,38828,-35220,3888544,-49700064,-17110405,27429,5368,15097.1914
138890,167858,93503,3986108,-49453921,-17068952,27430,5388,15097.1914
42406,202101,-33533,3838580,-49484574,-17080877,27431,5409,15097.1914
12621,-29711,94363,3854943,-49430223,-16880912,27432,5429,15097.1914
202178,38026,-2665,3855628,-49223172,-17118436,27433,5450,15097.1914
-51846,134726,62859,4133727,-49164708,-17273288,27434,5470,15097.1914
201911,103722,-2670,4034746,-49312255,-17354904,27435,5491,15097.1914
139164,36906,61594,3997118,-49227909,-17215004,27436,5511,15097.1914
-50266,1578,190538,3993297,-49131789,-17373301,27437,5532,15097.1914
203752,-29865,156926,3719293,-49219407,-17345332,27438,5552,15097.1914
139037,4498,29678,3888091,-49256546,-17382049,27439,5573,15097.1914
12621,-29711,94363,4102668,-49334204,-17400381,27440,5593,15114.3162
-83863,4532,-32673,4150089,-49325090,-17308687,27441,5613,15114.3162
-146616,2972,63505,4025221,-49476282,-17152065,27442,5634,15114.3162
43732,4136,30314,3823701,-49497791,-17309270,27443,5654,15114.3162
-20742,233829,30724,3962646,-49592684,-17282745,27444,5675,15114.3162
170149,38345,-34371,3838219,-49493290,-17246899,27445,5695,15114.3162
-50909,-95208,62874,4066257,-49653006,-17245482,27446,5716,15114.3162
-179831,103153,-63960,3991525,-49452542,-17313470,27447,5736,15114.3162
-19670,-28954,30740,4035924,-49208894,-17201803,27448,5757,15114.3162
11562,102559,30520,4069729,-49309674,-17315012,27449,5777,15114.3162
10765,234389,-1405,3812804,-49271346,-17212520,27450,5798,15114.3162
73524,170692,-129496,3914501,-49066826,-17331201,27451,5818,15114.3162
73913,202662,-65663,3874046,-48964553,-17359020,27452,5839,15114.3162
45179,-96164,157990,3778959,-49162265,-17072236,27453,5859,15114.3162
42285,104437,-97362,3858716,-48884408,-17328930,27454,5880,15114.3162
-20202,102175,62652,3914122,-49056796,-17407781,27455,5900,15114.3162
-115117,133782,127121,3817974,-49184727,-17171827,27456,5921,15114.3162
-21903,137659,-128856,4029373,-49301070,-17062179,27457,5941,15131.3572
264145,105896,-130734,3912320,-49346288,-17237812,27458,5961,15131.3572
-19538,3192,94633,4062394,-49456836,-17008231,27459,5982,15131.3572
171071,3916,93361,4016809,-49570363,-16954203,27460,6002,15131.3572
42417,136582,-33468,3750233,-49583640,-16869117,27461,6023,15131.3572
-210931,3785,153,3963407,-49721104,-16927835,27462,6043,15131.3572
-20047,-126442,-33028,3870446,-49545621,-17017268,27463,6064,15131.3572
-147274,101691,63558,3875490,-49750963,-16926905,27464,6084,15131.3572
-114849,68085,127183,3910198,-49631942,-17150964,27465,6105,15131.3572
12639,-160487,62514,3985238,-49398516,-17138767,27466,6125,15131.3572
-52064,-256636,-128562,4086087,-49299101,-17310815,27467,6146,15131.3572
74594,-27097,-65588,3964740,-49250731,-17163717,27468,6166,15131.3572
-83597,3829,31222,3967153,-49150289,-17282510,27469,6187,15131.3572
105050,40477,-193475,4088818,-49019045,-17238413,27470,6207,15131.3572
-146885,133661,127392,3931686,-48986621,-17425741,27471,6228,15131.3572
-147401,69283,31643,4002452,-49197416,-17351601,27472,6248,15131.3572
200743,72807,-130278,4078938,-49271036,-17482788,27473,6269,15131.3572
170810,4355,61443,3994727,-49057348,-17245941,27474,6289,15144.2645
-51319,133584,158673,3919818,-49171835,-17372527,27475,6309,15144.2645
-19786,-126881,-1111,3991995,-49308212,-17199837,27476,6330,15144.2645
-84782,103690,-64536,4007189,-49373902,-17213131,27477,6350,15144.2645
-20328,69766,30794,3748140,-49354437,-17208281,27478,6371,15144.2645
43991,68690,126123,3896607,-49533354,-17118301,27479,6391,15144.2645
-114708,-30018,95271,3879856,-49515130,-17149255,27480,6412,15144.2645
-82679,-30336,126977,3927660,-49413916,-17207596,27481,6432,15144.2645
137201,105326,-129856,3847696,-49441869,-17276974,27482,6453,15144.2645
13029,-193511,62514,3881190,-49668037,-17362972,27483,6473,15144.2645
-148980,137438,-159868,3862236,-49349822,-17491190,27484,6494,15144.2645
-83601,4092,-696,3805168,-49385520,-17498320,27485,6514,15144.2645
76024,3376,93996,3981307,-49317128,-17378043,27486,6535,15144.2645
74590,-26834,-97567,4018765,-49334922,-17299361,27487,6555,15144.2645
11582,-93209,-65221,3894395,-49168794,-17612979,27488,6576,15144.2645
43350,-93089,-65433,3890487,-49095649,-17253207,27489,6596,15144.2645
11696,69711,30522,4045450,-49190781,-17357217,27490,6617,15144.2645
74180,136966,-65659,3862227,-49283105,-17222946,27491,6637,15165.0744
-50910,-95208,62874,3964899,-49292286,-17270075,27492,6657,15165.0744
-50661,34864,158619,3889460,-49338518,-17283701,27493,6678,15165.0744
-114848,3093,63293,3825828,-49631094,-17182520,27494,6698,15165.0744
-19549,68712,94569,3731640,-49606933,-16991927,27495,6719,15165.0744
170550,-60198,-34365,3902229,-49808997,-17147148,27496,6739,15165.0744
74964,135648,30094,3789291,-49606062,-16954194,27497,6760,15165.0744
107268,4378,29890,3902193,-49456731,-17007244,27498,6780,15165.0744
299854,-161334,188216,3937145,-49506305,-17198493,27499,6801,15165.0744
76278,68195,157769,3653581,-49539142,-17364719,27500,6821,15165.0744
-84787,103954,-96514,4023307,-49503260,-17218602,27501,6842,15165.0744
-83334,-61603,-751,3931295,-49389332,-17263194,27502,6862,15165.0744
-113394,-162463,159055,3743628,-49219428,-17444478,27503,6883,15165.0744
42573,-157028,-193100,3775342,-49155590,-17542866,27504,6903,15165.0744
-19677,36303,62654,3906185,-49233783,-17412475,27505,6924,15165.0744
107536,-61318,29894,4068911,-49289669,-17497197,27506,6944,15165.0744
-19804,3894,30738,3980931,-49140323,-17420976,27507,6965,15165.0744
-52623,70788,-64807,3920861,-49233292,-17316981,27508,6985,15180.2724
-83601,4093,-755,3730073,-49206228,-17133334,27509,7005,15180.2724
139565,-61548,61600,3926046,-49425980,-17126900,27510,7026,15180.2724
108454,-95307,125649,3966254,-49397196,-17281729,27511,7046,15180.2724
-209349,-194178,63941,3755068,-49555776,-17156902,27512,7067,15180.2724
-20066,4511,-1179,3902882,-49526908,-17058023,27513,7087,15180.2724
74461,-59065,-129482,3862293,-49299713,-17258214,27514,7108,15180.2724
11957,69448,62498,4001109,-49346784,-17077551,27515,7128,15180.2724
138775,5114,-2181,3989687,-49262627,-17092994,27516,7149,15180.2724
170671,37643,29522,3999519,-49227510,-17086196,27517,7169,15180.2724
139418,101900,125483,4036869,-49285042,-17202899,27518,7190,15180.2724
105567,40037,-161559,3916679,-49373079,-17250615,27519,7210,15180.2724
43993,3873,62290,4112487,-49101051,-17226670,27520,7231,15180.2724
201910,103899,-2611,3854191,-49147518,-17260205,27521,7251,15180.2724
43859,36721,62288,4001124,-49196679,-17118916,27522,7272,15180.2724
171073,-60900,29528,4208419,-49221375,-17269237,27523,7292,15180.2724
42024,105053,-129221,4002035,-49179092,-17402737,27524,7312,15180.2724
76666,100341,221660,4011551,-49419453,-17337734,27525,7333,15199.1567
-20320,-60306,-64952,3832199,-49464013,-17082472,27526,7353,15199.1567
-180333,-91560,-223477,3658905,-49562825,-17080936,27527,7374,15199.1567
108313,2797,157619,3758994,-49378714,-17143937,27528,7394,15199.1567
107409,-93550,-1963,3691952,-49562221,-17020569,27529,7415,15199.1567
107543,-126398,-1961,3587099,-49876303,-17050729,27530,7435,15199.1567
-83200,-94274,-690,3602251,-49598077,-16955346,27531,7456,15199.1567
171588,3478,125277,3817156,-49752543,-17184225,27532,7476,15199.1567
75628,36841,62076,3824028,-49612060,-17030764,27533,7497,15199.1567
73785,170429,-97520,3745814,-49354738,-17311640,27534,7517,15199.1567
75245,-60383,-33670,4161333,-49253070,-17348811,27535,7538,15199.1567
10791,-26459,-129001,4232157,-49207433,-17482450,27536,7558,15199.1567
11703,4631,-1333,3985837,-49068576,-17498698,27537,7579,15200.1697
-19268,-127760,62724,4195049,-48999556,-17311720,27538,7599,15200.1697
74709,70127,30160,3764800,-48953772,-17421808,27539,7620,15200.1697
105023,235804,-65815,3883198,-49186509,-17320701,27540,7640,15200.1697
-83997,36676,31222,3709530,-49214815,-17148113,27541,7660,15200.1697
-115752,-93957,-32392,3846139,-49074455,-16892165,27542,7681,15216.7488
-115377,68525,95209,3767922,-49100619,-17048599,27543,7701,15216.7488
75767,-62142,93945,3953297,-49281230,-16985681,27544,7722,15216.7488
-50380,-162046,158634,3723954,-49204157,-17089802,27545,7742,15216.7488
-20334,69326,62656,3697310,-49379536,-17146445,27546,7763,15216.7488
-147138,3148,63507,3801489,-49387182,-17357353,27547,7783,15216.7488
74173,201519,30093,3911440,-49476435,-17382783,27548,7804,15216.7488
202847,-126915,61183,3895359,-49194866,-17405760,27549,7824,15216.7488
-21365,-59429,-128842,4036927,-49564345,-17681809,27550,7845,15216.7488
-21104,-59868,-96924,4044446,-49433604,-17366743,27551,7865,15216.7488
75379,-94111,30112,3900490,-49285496,-17467178,27552,7886,15216.7488
138499,135186,93508,4206850,-49598211,-17365955,27553,7906,15216.7488
42016,169429,-33527,3887066,-49470201,-17283327,27554,7927,15216.7488
-213308,203068,-159504,4180990,-49518469,-17418883,27555,7947,15216.7488
-52089,-61306,-960,4039848,-49404983,-17414051,27556,7968,15216.7488
138909,-28613,61601,4061302,-49633089,-17419292,27557,7988,15216.7488
74983,-60824,-1808,3808039,-49613944,-17532714,27558,8008,15216.7488
-52229,36797,30952,4067172,-49426928,-17304284,27559,8029,15227.9015
10643,136021,-1395,4022527,-49658327,-17432367,27560,8049,15227.9015
105559,104414,-65865,4084247,-49357286,-17454531,27561,8070,15227.9015
9866,72083,-129062,4152578,-49345436,-17236165,27562,8090,15227.9015
-52752,37676,-32883,3998276,-49295483,-17109998,27563,8111,15227.9015
-83729,-29019,31168,4070845,-49364774,-17181015,27564,8131,15227.9015
170797,69171,125218,4021849,-49214985,-17116963,27565,8152,15227.9015
107280,-126398,-2018,4131434,-49265002,-17096316,27566,8172,15227.9015
76417,-29732,125857,4156359,-49295686,-17140251,27567,8193,15227.9015
167916,140141,-257801,3923545,-49416035,-17224452,27568,8213,15227.9015
107670,-93988,29896,4165430,-49211321,-17182509,27569,8234,15227.9015
170670,37644,29464,3997649,-49125207,-17269492,27570,8254,15227.9015
42807,103734,-33468,4189892,-49375891,-17271826,27571,8275,15227.9015
108575,2357,189537,4017480,-49225735,-17260449,27572,8295,15227.9015
75092,168233,62068,4005783,-49562928,-17159672,27573,8316,15227.9015
-52369,135781,-917,3916468,-49356601,-17267185,27574,8336,15227.9015
12888,-95230,94425,3888975,-49280617,-17199914,27575,8356,15227.9015
43209,5191,-33462,3997759,-49283516,-17222027,27576,8377,15251.1983
12479,68569,126334,3951833,-49516210,-17119969,27577,8397,15251.1983
-51178,-29336,62928,3831926,-49437180,-17038766,27578,8418,15251.1983
12104,-93911,-1327,3799909,-49328316,-16971045,27579,8438,15251.1983
107945,-224940,-1955,4037011,-49420366,-17070298,27580,8459,15251.1983
108461,-160563,93793,4045495,-49280323,-17055768,27581,8479,15251.1983
107663,-28733,61868,3824947,-49260925,-17214581,27582,8500,15251.1983
75882,101659,125907,3981400,-49231514,-16993289,27583,8520,15251.1983
11696,69887,30580,3957452,-49316583,-17127397,27584,8541,15251.1983
-114057,-63303,127189,4004364,-49262123,-17008089,27585,8561,15251.1983
44522,-62261,94211,3814174,-49403333,-17322473,27586,8582,15251.1983
75761,3994,62078,3921073,-49374800,-17178252,27587,8602,15251.1983
12480,68569,126333,3986632,-49363733,-17185938,27588,8623,15251.1983
-210139,-127605,160,4000660,-49338898,-17193773,27589,8643,15251.1983
76807,2236,189748,3892918,-49443336,-17270563,27590,8664,15251.1983
43464,70008,30368,3969078,-49283789,-17213701,27591,8684,15251.1983
107657,36523,93781,3856300,-49372568,-17518504,27592,8704,15251.1983
170276,70930,-2397,3907950,-49334079,-17268760,27593,8725,15267.9293
10810,-157411,-160909,3797352,-49560276,-17451128,27594,8745,15267.9293
137862,38840,-66016,3786413,-49365150,-17504356,27595,8766,15267.9293
-17702,-65139,286144,4038799,-49437294,-17240340,27596,8786,15267.9293
44373,165915,221870,3937870,-49440929,-17342685,27597,8807,15267.9293
-20851,70644,-33040,3919748,-49469969,-17347486,27598,8827,15267.9293
108721,-96186,189544,3907504,-49324130,-17364225,27599,8848,15267.9293
-83985,-28140,-32611,4069561,-49416117,-17150880,27600,8868,15267.9293
74728,-59945,-65586,4084365,-49302940,-17196828,27601,8889,15267.9293
-51172,-29776,94847,3863666,-49283703,-17403336,27602,8909,15267.9293
42297,38917,-97298,4071406,-49276657,-17287771,27603,8930,15267.9293
41895,137460,-97304,4097473,-49049755,-17201352,27604,8950,15267.9293
-115372,68964,63348,4089115,-49202174,-17226431,27605,8971,15267.9293
106095,38719,-65805,3886375,-49274962,-17332548,27606,8991,15267.9293
168968,137943,-98152,3941123,-49368807,-17292068,27607,9012,15267.9293
108198,-95307,125709,3932232,-49240336,-16975076,27608,9032,15267.9293
-83590,-61427,-691,4059993,-49259175,-16924715,27609,9052,15267.9293
-50911,-30215,126765,3970513,-49411581,-17265534,27610,9073,15282.3567
-82277,-128880,126983,3853644,-49373195,-17043895,27611,9093,15282.3567
11727,-191577,-65154,3865850,-49406531,-17216404,27612,9114,15282.3567
43462,134825,94201,3846644,-49453339,-16991195,27613,9134,15282.3567
106624,-27415,-33883,3897684,-49611454,-17092678,27614,9155,15282.3567
107253,199883,157608,3710597,-49766130,-17135593,27615,9175,15282.3567
-52358,70084,-911,3899163,-49597440,-17214805,27616,9196,15282.3567
138914,-28173,29740,3937345,-49522774,-17174063,27617,9216,15282.3567
75237,69689,62076,3919031,-49408185,-17292790,27618,9237,15282.3567
74735,-125201,-97500,4029792,-49386117,-17252316,27619,9257,15282.3567
-115231,-29139,31436,4043158,-49288996,-17172019,27620,9278,15282.3567
12109,-94352,30592,3994453,-49151409,-17066672,27621,9298,15282.3567
-20447,-92714,-96868,4247018,-49348489,-17256403,27622,9319,15282.3567
12613,35722,126335,4183292,-49165875,-17175276,27623,9339,15282.3567
-178766,-94197,-31971,4057885,-49325975,-17221999,27624,9360,15282.3567
-114834,-127242,-476,4011836,-49089778,-17167042,27625,9380,15282.3567
234355,-125475,-34726,3986143,-49332970,-17203927,27626,9400,15282.3567
-179416,-125727,-127693,3993602,-49275281,-17205111,27627,9421,15295.0041
170671,37642,29581,3952663,-49296493,-17247172,27628,9441,15295.0041
74723,-59505,-97447,3855958,-49600125,-17256388,27629,9462,15295.0041
-51706,36797,31065,4027325,-49353209,-17255894,27630,9482,15295.0041
76284,3115,125972,4055837,-49311406,-17176407,27631,9503,15295.0041
266110,5157,28947,3936295,-49298717,-17255830,27632,9523,15295.0041
11455,-125442,-97019,3997058,-49378042,-17206805,27633,9544,15295.0041
-114312,-128122,63418,3952309,-49315637,-17455034,27634,9564,15295.0041
-20319,-60307,-64893,3929817,-49374196,-17661324,27635,9585,15295.0041
13284,-128517,126404,3745396,-49361430,-17471621,27636,9605,15295.0041
-50500,-258832,31083,4029793,-49384018,-17270948,27637,9626,15295.0041
12078,167112,126386,4036307,-49371060,-17109088,27638,9646,15295.0041
169224,137943,-98095,4116869,-49129897,-17256520,27639,9667,15295.0041
-50125,-96350,158743,3869656,-49383857,-17239082,27640,9687,15295.0041
13397,34403,222146,3806851,-49462974,-17290425,27641,9708,15295.0041
-19409,-29216,62775,3808219,-49384430,-17183522,27642,9728,15295.0041
-18745,-128199,94698,3938220,-49413471,-17116703,27643,9748,15295.0041
233156,104897,-66600,3749175,-49390876,-17047157,27644,9769,15319.0081
12747,2873,126396,3639545,-49463884,-16943212,27645,9789,15319.0081
-52383,266293,62969,3760805,-49460216,-16906968,27646,9810,15319.0081
11977,-126321,-33184,3749510,-49430144,-17103269,27647,9830,15319.0081
75494,69688,62133,3731145,-49457354,-17176366,27648,9851,15319.0081
-83849,-125804,-96383,3812244,-49378211,-17185031,27649,9871,15319.0081
-114961,-159740,-32333,3878864,-49405645,-17019089,27650,9892,15319.0081
11449,-60364,-65106,3983262,-49450596,-17313485,27651,9912,15319.0081
170418,-27352,-34250,3900630,-49112326,-17360972,27652,9933,15319.0081
-20191,-28076,-32978,4055761,-49192683,-17352791,27653,9953,15319.0081
-114585,2652,95327,3986760,-49261486,-17373033,27654,9974,15319.0081
44918,-95726,126190,4058648,-49268934,-17403866,27655,9994,15319.0081
-115115,68787,63406,4001210,-49421738,-17362931,27656,10015,15319.0081
-147150,134362,63613,3936665,-49350464,-17343671,27657,10035,15319.0081
-18879,-95528,94696,3957876,-49364097,-17190281,27658,10056,15319.0081
-274077,-29481,636,3775503,-49334629,-16933965,27659,10076,15319.0081
-83607,69347,31275,3960363,-49399064,-17196993,27660,10096,15319.0081
-83340,3652,31279,3975486,-49152152,-17238922,27661,10117,15335.8761
-18745,-128377,94699,3664947,-49458665,-17326245,27662,10137,15335.8761
-20982,38498,-96817,4028481,-49460421,-17331982,27663,10158,15335.8761
-210929,-61208,-63621,3877508,-49261150,-17479412,27664,10178,15335.8761
73806,-25517,-193202,4010969,-49284568,-17590821,27665,10199,15335.8761
107282,-126136,-33820,3904689,-49247804,-17275819,27666,10219,15335.8761
43592,102239,62343,3806464,-49161115,-17447338,27667,10240,15335.8761
-84117,-60286,-96387,4055139,-49178732,-17477008,27668,10260,15335.8761
11563,102557,30637,3812949,-49146100,-17285335,27669,10281,15335.8761
170538,70313,29579,3981686,-49199985,-17409497,27670,10301,15335.8761
137591,104797,-97881,4080107,-49276044,-17134475,27671,10322,15335.8761
108716,-95924,157683,4031463,-49359383,-17270798,27672,10342,15335.8761
44517,2817,126184,3984600,-49534677,-17225971,27673,10363,15335.8761
109628,-64834,285352,3721228,-49323696,-17147974,27674,10383,15335.8761
-20325,4772,-32980,3960213,-49365855,-17097194,27675,10404,15335.8761
-84264,103074,-32562,3792840,-49577391,-16989431,27676,10424,15335.8761
139433,-28790,61714,3788964,-49439625,-16995750,27677,10444,15335.8761
140357,-128124,125556,3664671,-49333836,-16897488,27678,10465,15352.7442
11060,-92155,-128939,3877759,-49629820,-17003685,27679,10485,15352.7442
43598,37159,30429,3908613,-49495988,-17084477,27680,10506,15352.7442
-51960,-28019,-32766,3829139,-49542193,-17075321,27681,10526,15352.7442
76820,-128276,125980,3948267,-49392718,-17107590,27682,10547,15352.7442
171468,-94186,61448,3817877,-49489149,-17167938,27683,10567,15352.7442
43323,168113,62221,3955791,-49416283,-17418922,27684,10588,15352.7442
203235,-94065,61178,4040497,-49233352,-17160637,27685,10608,15352.7442
10670,-124123,-192889,4027540,-49242518,-17395177,27686,10629,15352.7442
201916,38643,-34583,3957979,-49241008,-17302316,27687,10649,15352.7442
11956,69449,62440,4106171,-49153410,-17490809,27688,10670,15352.7442
44395,-94669,62237,4086767,-49048259,-17348408,27689,10690,15352.7442
-18365,-30972,190328,4022315,-49302073,-17344239,27690,10711,15352.7442
-114714,-29577,63294,3968600,-49388501,-17153012,27691,10731,15352.7442
11950,134705,94353,4243404,-49370937,-17217243,27692,10752,15352.7442
45325,-259347,94165,3990508,-49330557,-17131283,27693,10772,15352.7442
-82410,-160847,63090,3872179,-49441708,-17332881,27694,10792,15352.7442
-20843,-59426,-128846,3857258,-49377815,-17241147,27695,10813,15370.1183
-19034,133266,190318,3943346,-49187229,-17161069,27696,10833,15370.1183
-51828,-60865,-32881,3972025,-49264108,-17497914,27697,10854,15370.1183
43215,-60064,-65435,4083066,-49433533,-17509987,27698,10874,15370.1183
-51573,3951,30950,3949117,-49235523,-17478992,27699,10895,15370.1183
-147018,101693,63498,4071845,-49213680,-17550414,27700,10915,15370.1183
-211580,-92560,-159489,4296609,-49287125,-17576909,27701,10936,15370.1183
108051,3237,125643,3987307,-49317190,-17432117,27702,10956,15370.1183
-19678,36481,62653,4077165,-49287419,-17472437,27703,10977,15370.1183
14328,-130273,253957,3972398,-49376260,-17198653,27704,10997,15370.1183
-145303,-129119,127346,3857605,-49312859,-17507479,27705,11018,15370.1183
12735,3755,62440,3885058,-49378466,-17541422,27706,11038,15370.1183
-83225,37120,-761,3981127,-49459028,-17376051,27707,11059,15370.1183
43573,168555,30300,3895225,-49609796,-17235746,27708,11079,15370.1183
170391,104220,-34379,3829346,-49583662,-17175680,27709,11100,15370.1183
235770,-29126,124793,3828890,-49686270,-17092044,27710,11120,15370.1183
170110,300428,29444,3705813,-49525041,-17019575,27711,11140,15370.1183
107772,69813,61800,3713481,-49304531,-16930971,27712,11161,15387.0004
43565,233810,62214,3907355,-49347167,-16857689,27713,11181,15387.0004
-82703,36241,63075,3834805,-49336244,-17017697,27714,11202,15387.0004
107391,-27412,-33947,3988662,-49148999,-16955869,27715,11222,15387.0004
75093,38601,-65656,4142675,-49203426,-17189934,27716,11243,15387.0004
74677,267658,-1835,3966206,-49017817,-17018395,27717,11263,15387.0004
203486,-93624,29256,3865645,-48887656,-17104395,27718,11284,15387.0004
43184,136585,-33532,4021622,-48929639,-17320048,27719,11304,15387.0004
43600,-92470,-97354,4082041,-48948851,-17133407,27720,11325,15387.0004
-18362,-160604,62662,4183270,-48994947,-17139609,27721,11345,15387.0004
45823,-128833,157989,3954524,-49371671,-16989045,27722,11366,15387.0004
-239957,-162767,159899,3903525,-49405303,-17016833,27723,11386,15387.0004
-82569,3393,63076,3890198,-49479443,-16991047,27724,11407,15387.0004
139025,5556,-34160,3782859,-49633497,-17143315,27725,11427,15387.0004
140733,-95183,125433,3906119,-49813304,-17229990,27726,11448,15387.0004
-116314,169708,-96309,3919374,-49722557,-17209801,27727,11468,15387.0004
-369932,102608,-62691,3940674,-49608948,-17149939,27728,11488,15387.0004
-51203,102057,62859,4085351,-49720909,-17326844,27729,11509,15396.4665
12227,-125878,-65222,4025669,-49723859,-17374985,27730,11529,15396.4665
44906,-94667,62234,3953437,-49575029,-17514321,27731,11550,15396.4665
76674,-94547,62023,4105065,-49521393,-17410904,27732,11570,15396.4665
202976,-158442,-34573,4237439,-49477144,-17585615,27733,11591,15396.4665
-179295,-28061,-63952,4099902,-49218227,-17779897,27734,11611,15396.4665
-83623,200039,94986,4003971,-49233386,-17633657,27735,11632,15396.4665
-20723,38238,-65017,4156875,-49161786,-17695863,27736,11652,15396.4665
42418,71766,-97360,4036080,-49290026,-17455936,27737,11673,15396.4665
202700,37325,61169,4185701,-49250966,-17398363,27738,11693,15396.4665
108326,-127714,93733,3896575,-49101874,-17275821,27739,11714,15396.4665
43597,37161,30312,3857577,-49127348,-17369770,27740,11734,15396.4665
-115632,4588,-32460,3992840,-49221851,-17210555,27741,11755,15396.4665
11568,37480,-1393,3976301,-49376417,-17242054,27742,11775,15396.4665
11448,-60184,-65223,3919713,-49417861,-17122883,27743,11796,15396.4665
42941,70887,-33525,3856625,-49447229,-17059458,27744,11816,15396.4665
107790,3676,93725,3857102,-49317494,-17022319,27745,11836,15396.4665
107395,36963,61805,3808983,-49256447,-17046642,27746,11857,15414.0124
138225,267019,61579,3847733,-49218718,-16979471,27747,11877,15414.0124
266504,-28128,60749,3943369,-49178848,-17098513,27748,11898,15414.0124
-114587,2831,95210,3868990,-49161463,-17163049,27749,11918,15414.0124
139043,-60580,-2236,3835223,-49275382,-17278979,27750,11939,15414.0124
11842,-93472,-33303,3849638,-49248055,-17156141,27751,11959,15414.0124
202573,4917,29254,3958026,-49355580,-17103051,27752,11980,15414.0124
170804,4796,29466,3930814,-49300147,-17036076,27753,12000,15414.0124
-51587,134464,94778,3893278,-49542983,-16921667,27754,12021,15414.0124
-50789,2633,126703,3597198,-49505272,-16860927,27755,12041,15414.0124
106611,38281,-33947,3721973,-49502181,-17011405,27756,12062,15414.0124
138909,-27733,-2238,3780026,-49707283,-17038875,27757,12082,15414.0124
-19664,-94032,-1173,3865782,-49654608,-16992020,27758,12103,15414.0124
-21507,39555,-160770,3926582,-49585891,-16967911,27759,12123,15414.0124
10784,38797,-97147,3914310,-49777778,-17093124,27760,12144,15414.0124
-18492,-63380,158412,3995748,-49748324,-17197896,27761,12164,15414.0124
-115364,-61107,-32456,3787328,-49393368,-17331015,27762,12184,15414.0124
-83214,36239,63078,3816004,-49659898,-17162585,27763,12205,15438.8291
-18867,-225861,30752,3858635,-49491046,-17271815,27764,12225,15438.8291
-179423,-60470,-95867,3926789,-49396029,-17408903,27765,12246,15438.8291
-82685,-29896,95000,4048129,-49100452,-17436853,27766,12266,15438.8291
42820,-26777,-97354,4067499,-49226490,-17674614,27767,12287,15438.8291
-115244,36558,31373,4154020,-49108432,-17755255,27768,12307,15438.8291
-114593,68087,127123,4285411,-48954698,-17789452,27769,12328,15438.8291
-84527,103692,-64596,4131396,-48916956,-17624063,27770,12348,15438.8291
-114587,2831,95210,4184076,-49004579,-17566915,27771,12369,15438.8291
-115110,3710,31375,4253003,-49065087,-17457423,27772,12389,15438.8291
-211607,168466,-31834,4286436,-48934845,-17388945,27773,12410,15438.8291
44649,-29853,126069,4155894,-49004331,-17386698,27774,12430,15438.8291
75231,70130,30098,4063821,-49246937,-17623091,27775,12451,15438.8291
11180,5511,-65227,4022012,-49321145,-17512477,27776,12471,15438.8291
-20723,38237,-65016,3767729,-49292597,-17267033,27777,12491,15438.8291
43336,37601,-1606,3940358,-49442524,-17209973,27778,12512,15438.8291
-82839,198721,190739,4057526,-49465997,-17277944,27779,12532,15438.8291
-81901,-31213,190752,3731362,-49367487,-17382414,27780,12553,15454.9841
-49892,164237,318200,3825466,-49447981,-17190096,27781,12573,15455.9815
-19430,166554,158398,3896064,-49329580,-17117502,27782,12594,15455.9815
76799,67494,221604,3818377,-49355189,-17108147,27783,12614,15455.9815
170918,167718,125209,3667813,-49318088,-17150103,27784,12635,15455.9815
-18733,-258709,30754,3662626,-49427655,-17292732,27785,12655,15455.9815
109371,-129472,221404,3767162,-49370280,-17127375,27786,12676,15455.9815
-51587,134464,94778,4046222,-49508850,-17142005,27787,12696,15455.9815
74568,169113,-1826,3859774,-49564901,-17224957,27788,12717,15455.9815
-51821,-126121,-64795,3990111,-49558132,-16906711,27789,12737,15455.9815
